Source,Target,Type,Id,Label,Weight
n34,n80,Undirected,60990,,5.0
n34,n81,Undirected,73377,,3.0
n34,n88,Undirected,59898,,2.0
n34,n89,Undirected,65759,,2.0
n34,n90,Undirected,75377,,4.0
n34,n102,Undirected,74856,,3.0
n34,n106,Undirected,64911,,4.0
n34,n108,Undirected,68729,,2.0
n34,n114,Undirected,74855,,3.0
n34,n120,Undirected,60690,,4.0
n34,n124,Undirected,73181,,2.0
n34,n126,Undirected,65757,,2.0
n34,n131,Undirected,66187,,2.0
n34,n133,Undirected,66376,,2.0
n34,n134,Undirected,61413,,2.0
n34,n136,Undirected,58420,,10.0
n34,n141,Undirected,74858,,3.0
n34,n147,Undirected,62497,,4.0
n34,n153,Undirected,70439,,2.0
n34,n155,Undirected,65763,,3.0
n34,n163,Undirected,58419,,4.0
n34,n164,Undirected,60998,,3.0
n34,n172,Undirected,74627,,2.0
n34,n173,Undirected,58414,,2.0
n34,n174,Undirected,58421,,2.0
n34,n175,Undirected,58422,,2.0
n34,n185,Undirected,60954,,3.0
n34,n191,Undirected,73176,,2.0
n34,n194,Undirected,74857,,3.0
n34,n197,Undirected,60658,,2.0
n34,n209,Undirected,71621,,2.0
n34,n210,Undirected,75064,,2.0
n34,n217,Undirected,64634,,2.0
n34,n220,Undirected,64912,,10.0
n34,n223,Undirected,74622,,2.0
n34,n236,Undirected,63521,,2.0
n34,n239,Undirected,58816,,2.0
n34,n240,Undirected,58821,,2.0
n34,n241,Undirected,58822,,2.0
n34,n242,Undirected,58823,,2.0
n34,n243,Undirected,58824,,2.0
n34,n248,Undirected,60994,,2.0
n34,n251,Undirected,64640,,2.0
n34,n252,Undirected,62500,,2.0
n34,n254,Undirected,64630,,2.0
n34,n277,Undirected,66602,,3.0
n34,n287,Undirected,64913,,2.0
n34,n293,Undirected,65758,,2.0
n34,n295,Undirected,70440,,3.0
n34,n297,Undirected,64896,,2.0
n34,n304,Undirected,70029,,2.0
n34,n319,Undirected,59151,,2.0
n34,n320,Undirected,59153,,2.0
n34,n321,Undirected,59154,,2.0
n34,n322,Undirected,59155,,2.0
n34,n323,Undirected,59156,,2.0
n34,n324,Undirected,59157,,2.0
n34,n325,Undirected,59158,,2.0
n34,n326,Undirected,59159,,2.0
n34,n332,Undirected,64910,,2.0
n34,n334,Undirected,73079,,7.0
n34,n337,Undirected,75388,,4.0
n34,n356,Undirected,60662,,4.0
n34,n358,Undirected,75066,,2.0
n34,n380,Undirected,59478,,2.0
n34,n381,Undirected,59483,,7.0
n34,n382,Undirected,59484,,4.0
n34,n383,Undirected,59485,,2.0
n34,n384,Undirected,59486,,2.0
n34,n386,Undirected,72041,,2.0
n34,n405,Undirected,59896,,2.0
n34,n406,Undirected,61839,,6.0
n34,n423,Undirected,60688,,2.0
n34,n431,Undirected,66424,,2.0
n34,n472,Undirected,66617,,2.0
n34,n479,Undirected,73641,,2.0
n34,n507,Undirected,75504,,2.0
n34,n508,Undirected,63214,,3.0
n34,n520,Undirected,63239,,2.0
n34,n525,Undirected,63601,,2.0
n34,n535,Undirected,61829,,2.0
n34,n537,Undirected,64639,,2.0
n34,n568,Undirected,60659,,2.0
n34,n569,Undirected,60660,,2.0
n34,n570,Undirected,60661,,2.0
n34,n571,Undirected,60691,,4.0
n34,n572,Undirected,60692,,2.0
n34,n605,Undirected,60969,,2.0
n34,n606,Undirected,60977,,2.0
n34,n607,Undirected,60984,,4.0
n34,n608,Undirected,60995,,2.0
n34,n609,Undirected,60996,,2.0
n34,n610,Undirected,63232,,2.0
n34,n614,Undirected,66374,,2.0
n34,n619,Undirected,65761,,3.0
n34,n620,Undirected,65762,,4.0
n34,n632,Undirected,74619,,2.0
n34,n650,Undirected,64086,,2.0
n34,n663,Undirected,75373,,4.0
n34,n664,Undirected,73121,,2.0
n34,n670,Undirected,61416,,2.0
n34,n681,Undirected,68726,,2.0
n34,n710,Undirected,73084,,7.0
n34,n715,Undirected,61941,,2.0
n34,n726,Undirected,61797,,2.0
n34,n734,Undirected,61835,,2.0
n34,n748,Undirected,61943,,2.0
n34,n761,Undirected,66420,,2.0
n34,n805,Undirected,66627,,2.0
n34,n815,Undirected,62501,,2.0
n34,n827,Undirected,63519,,2.0
n34,n839,Undirected,63520,,2.0
n34,n841,Undirected,71614,,2.0
n34,n880,Undirected,63237,,2.0
n34,n881,Undirected,70031,,2.0
n34,n896,Undirected,64200,,5.0
n34,n898,Undirected,72217,,2.0
n34,n905,Undirected,74630,,2.0
n34,n910,Undirected,65760,,2.0
n34,n913,Undirected,63560,,2.0
n34,n937,Undirected,74844,,3.0
n34,n944,Undirected,70026,,2.0
n34,n952,Undirected,73376,,3.0
n34,n967,Undirected,66410,,2.0
n34,n992,Undirected,72044,,2.0
n34,n993,Undirected,64201,,5.0
n34,n997,Undirected,64621,,5.0
n34,n1022,Undirected,64398,,2.0
n34,n1023,Undirected,64405,,2.0
n34,n1024,Undirected,64411,,2.0
n34,n1025,Undirected,64419,,2.0
n34,n1026,Undirected,64420,,2.0
n34,n1027,Undirected,64421,,2.0
n34,n1039,Undirected,64888,,2.0
n34,n1053,Undirected,64637,,2.0
n34,n1062,Undirected,64698,,2.0
n34,n1077,Undirected,64903,,2.0
n34,n1078,Undirected,64914,,2.0
n34,n1108,Undirected,74854,,4.0
n34,n1172,Undirected,65756,,2.0
n34,n1173,Undirected,65764,,2.0
n34,n1210,Undirected,66183,,2.0
n34,n1230,Undirected,66427,,2.0
n34,n1231,Undirected,66430,,2.0
n34,n1232,Undirected,66431,,2.0
n34,n1255,Undirected,66622,,2.0
n34,n1256,Undirected,66628,,2.0
n34,n1316,Undirected,71956,,4.0
n34,n1382,Undirected,71980,,2.0
n34,n1421,Undirected,71625,,2.0
n34,n1454,Undirected,68725,,2.0
n34,n1455,Undirected,68727,,2.0
n34,n1456,Undirected,68728,,2.0
n34,n1467,Undirected,71632,,2.0
n34,n1479,Undirected,69094,,2.0
n34,n1529,Undirected,69634,,2.0
n34,n1560,Undirected,70011,,2.0
n34,n1561,Undirected,70017,,2.0
n34,n1562,Undirected,70022,,2.0
n34,n1563,Undirected,70033,,2.0
n34,n1583,Undirected,75065,,2.0
n34,n1597,Undirected,70441,,2.0
n34,n1664,Undirected,73655,,2.0
n34,n1669,Undirected,75067,,2.0
n34,n1695,Undirected,71606,,2.0
n34,n1696,Undirected,71631,,2.0
n34,n1727,Undirected,71954,,3.0
n34,n1728,Undirected,71955,,3.0
n34,n1751,Undirected,74832,,3.0
n34,n1779,Undirected,72472,,3.0
n34,n1831,Undirected,73085,,8.0
n34,n1837,Undirected,73164,,2.0
n34,n1838,Undirected,73180,,2.0
n34,n1839,Undirected,73182,,2.0
n34,n1850,Undirected,73370,,3.0
n34,n1874,Undirected,73649,,2.0
n34,n1875,Undirected,73652,,2.0
n34,n1889,Undirected,74616,,2.0
n34,n1947,Undirected,74612,,2.0
n34,n1982,Undirected,75068,,2.0
n34,n1999,Undirected,75383,,4.0
n34,n2000,Undirected,75392,,4.0
n35,n36,Undirected,57805,,2.0
n35,n37,Undirected,57806,,3.0
n35,n38,Undirected,57807,,7.0
n35,n39,Undirected,57808,,2.0
n35,n40,Undirected,57809,,3.0
n35,n41,Undirected,57810,,2.0
n35,n42,Undirected,57811,,3.0
n35,n51,Undirected,60240,,3.0
n35,n54,Undirected,60684,,3.0
n35,n56,Undirected,61731,,2.0
n35,n57,Undirected,72568,,2.0
n35,n59,Undirected,60795,,4.0
n35,n60,Undirected,62490,,3.0
n35,n65,Undirected,74603,,2.0
n35,n67,Undirected,68296,,3.0
n35,n71,Undirected,74547,,3.0
n35,n72,Undirected,74221,,2.0
n35,n74,Undirected,67458,,2.0
n35,n75,Undirected,64191,,2.0
n35,n76,Undirected,58961,,18.0
n35,n77,Undirected,68413,,3.0
n35,n78,Undirected,68568,,4.0
n35,n80,Undirected,70521,,2.0
n35,n88,Undirected,58957,,5.0
n35,n90,Undirected,65125,,2.0
n35,n93,Undirected,70508,,2.0
n35,n96,Undirected,62516,,2.0
n35,n97,Undirected,67249,,2.0
n35,n100,Undirected,67201,,2.0
n35,n102,Undirected,65593,,4.0
n35,n106,Undirected,72076,,2.0
n35,n108,Undirected,70554,,4.0
n35,n109,Undirected,58946,,5.0
n35,n110,Undirected,75677,,2.0
n35,n114,Undirected,65591,,4.0
n35,n119,Undirected,70564,,2.0
n35,n120,Undirected,75095,,2.0
n35,n125,Undirected,66527,,3.0
n35,n129,Undirected,69120,,2.0
n35,n130,Undirected,74552,,3.0
n35,n133,Undirected,58273,,3.0
n35,n134,Undirected,58274,,3.0
n35,n135,Undirected,58276,,3.0
n35,n136,Undirected,59661,,3.0
n35,n137,Undirected,59659,,10.0
n35,n146,Undirected,60794,,3.0
n35,n147,Undirected,62492,,5.0
n35,n155,Undirected,60733,,2.0
n35,n163,Undirected,59664,,2.0
n35,n164,Undirected,62520,,3.0
n35,n165,Undirected,70539,,2.0
n35,n168,Undirected,69541,,2.0
n35,n170,Undirected,70448,,3.0
n35,n177,Undirected,59663,,2.0
n35,n178,Undirected,72569,,2.0
n35,n179,Undirected,72072,,2.0
n35,n191,Undirected,67240,,5.0
n35,n192,Undirected,72449,,2.0
n35,n204,Undirected,72074,,2.0
n35,n207,Undirected,68849,,2.0
n35,n208,Undirected,58960,,2.0
n35,n209,Undirected,60791,,3.0
n35,n210,Undirected,61734,,2.0
n35,n218,Undirected,72073,,2.0
n35,n219,Undirected,69116,,2.0
n35,n222,Undirected,62515,,2.0
n35,n223,Undirected,62517,,3.0
n35,n239,Undirected,60779,,3.0
n35,n244,Undirected,60239,,2.0
n35,n245,Undirected,70548,,2.0
n35,n252,Undirected,73816,,2.0
n35,n253,Undirected,58941,,2.0
n35,n254,Undirected,73673,,2.0
n35,n263,Undirected,68571,,2.0
n35,n271,Undirected,66948,,2.0
n35,n277,Undirected,66176,,3.0
n35,n280,Undirected,58950,,2.0
n35,n281,Undirected,58954,,2.0
n35,n287,Undirected,68570,,2.0
n35,n292,Undirected,73813,,2.0
n35,n295,Undirected,67246,,5.0
n35,n313,Undirected,65589,,2.0
n35,n319,Undirected,59160,,2.0
n35,n320,Undirected,59168,,2.0
n35,n321,Undirected,59169,,2.0
n35,n322,Undirected,59170,,2.0
n35,n323,Undirected,59171,,2.0
n35,n324,Undirected,59172,,2.0
n35,n325,Undirected,59173,,2.0
n35,n326,Undirected,59174,,2.0
n35,n339,Undirected,74222,,2.0
n35,n358,Undirected,66555,,2.0
n35,n371,Undirected,72735,,2.0
n35,n386,Undirected,67454,,3.0
n35,n405,Undirected,68567,,2.0
n35,n419,Undirected,68303,,2.0
n35,n423,Undirected,60687,,2.0
n35,n429,Undirected,60741,,2.0
n35,n439,Undirected,59878,,2.0
n35,n441,Undirected,62846,,2.0
n35,n452,Undirected,65136,,3.0
n35,n468,Undirected,60744,,3.0
n35,n475,Undirected,72733,,2.0
n35,n499,Undirected,71174,,2.0
n35,n501,Undirected,60740,,2.0
n35,n506,Undirected,66534,,2.0
n35,n507,Undirected,73141,,2.0
n35,n515,Undirected,60241,,3.0
n35,n518,Undirected,73137,,2.0
n35,n525,Undirected,62518,,2.0
n35,n532,Undirected,66145,,3.0
n35,n537,Undirected,61733,,2.0
n35,n551,Undirected,73265,,2.0
n35,n572,Undirected,70525,,2.0
n35,n573,Undirected,73356,,2.0
n35,n574,Undirected,70571,,2.0
n35,n575,Undirected,60742,,2.0
n35,n576,Undirected,60743,,2.0
n35,n579,Undirected,60792,,2.0
n35,n580,Undirected,60793,,2.0
n35,n586,Undirected,62494,,3.0
n35,n596,Undirected,73348,,2.0
n35,n602,Undirected,68574,,2.0
n35,n606,Undirected,66953,,2.0
n35,n632,Undirected,74602,,2.0
n35,n678,Undirected,66957,,3.0
n35,n692,Undirected,73138,,2.0
n35,n716,Undirected,61732,,2.0
n35,n717,Undirected,64078,,2.0
n35,n744,Undirected,66964,,2.0
n35,n764,Undirected,62845,,6.0
n35,n792,Undirected,69557,,2.0
n35,n812,Undirected,65205,,2.0
n35,n818,Undirected,62519,,2.0
n35,n845,Undirected,62847,,2.0
n35,n846,Undirected,62848,,2.0
n35,n850,Undirected,73679,,2.0
n35,n851,Undirected,73686,,2.0
n35,n858,Undirected,66963,,2.0
n35,n869,Undirected,66942,,2.0
n35,n877,Undirected,63149,,2.0
n35,n911,Undirected,73140,,2.0
n35,n937,Undirected,70570,,2.0
n35,n938,Undirected,67464,,2.0
n35,n952,Undirected,72077,,2.0
n35,n970,Undirected,64074,,2.0
n35,n987,Undirected,68301,,2.0
n35,n991,Undirected,64192,,2.0
n35,n992,Undirected,64193,,2.0
n35,n1045,Undirected,73353,,2.0
n35,n1095,Undirected,65133,,2.0
n35,n1096,Undirected,65138,,2.0
n35,n1097,Undirected,65139,,2.0
n35,n1105,Undirected,65202,,2.0
n35,n1106,Undirected,65204,,2.0
n35,n1144,Undirected,67247,,2.0
n35,n1205,Undirected,66153,,2.0
n35,n1206,Undirected,66160,,2.0
n35,n1207,Undirected,66166,,2.0
n35,n1208,Undirected,66174,,2.0
n35,n1209,Undirected,66178,,2.0
n35,n1215,Undirected,73697,,2.0
n35,n1240,Undirected,66541,,2.0
n35,n1241,Undirected,66547,,2.0
n35,n1242,Undirected,66552,,2.0
n35,n1243,Undirected,66558,,2.0
n35,n1244,Undirected,66561,,2.0
n35,n1260,Undirected,72567,,2.0
n35,n1267,Undirected,67465,,2.0
n35,n1288,Undirected,66960,,2.0
n35,n1318,Undirected,67219,,2.0
n35,n1319,Undirected,67227,,2.0
n35,n1320,Undirected,67234,,2.0
n35,n1321,Undirected,67248,,2.0
n35,n1322,Undirected,67250,,2.0
n35,n1341,Undirected,68565,,2.0
n35,n1348,Undirected,67463,,2.0
n35,n1384,Undirected,73263,,2.0
n35,n1434,Undirected,75672,,2.0
n35,n1442,Undirected,68566,,2.0
n35,n1443,Undirected,68569,,2.0
n35,n1444,Undirected,68572,,2.0
n35,n1445,Undirected,68573,,2.0
n35,n1462,Undirected,68852,,2.0
n35,n1463,Undirected,68856,,2.0
n35,n1485,Undirected,69119,,2.0
n35,n1518,Undirected,69546,,2.0
n35,n1519,Undirected,69551,,2.0
n35,n1520,Undirected,69558,,2.0
n35,n1597,Undirected,73139,,2.0
n35,n1601,Undirected,70523,,2.0
n35,n1604,Undirected,70569,,2.0
n35,n1637,Undirected,70903,,2.0
n35,n1660,Undirected,71175,,2.0
n35,n1661,Undirected,71176,,2.0
n35,n1737,Undirected,72075,,2.0
n35,n1849,Undirected,73339,,2.0
n35,n1876,Undirected,73692,,2.0
n35,n1877,Undirected,73701,,2.0
n35,n1878,Undirected,73704,,2.0
n35,n1879,Undirected,73706,,2.0
n35,n1880,Undirected,73707,,2.0
n35,n1889,Undirected,74601,,2.0
n35,n1923,Undirected,74551,,3.0
n35,n1947,Undirected,74600,,2.0
n36,n37,Undirected,57812,,2.0
n36,n38,Undirected,57813,,2.0
n36,n39,Undirected,57814,,2.0
n36,n40,Undirected,57815,,2.0
n36,n41,Undirected,57816,,2.0
n36,n42,Undirected,57817,,2.0
n36,n76,Undirected,59285,,3.0
n36,n93,Undirected,72366,,2.0
n36,n98,Undirected,74789,,2.0
n36,n102,Undirected,72349,,2.0
n36,n165,Undirected,72380,,2.0
n36,n177,Undirected,74788,,2.0
n36,n332,Undirected,72370,,2.0
n36,n342,Undirected,59283,,2.0
n36,n406,Undirected,74791,,2.0
n36,n606,Undirected,74790,,2.0
n36,n607,Undirected,74793,,2.0
n36,n639,Undirected,72361,,2.0
n36,n937,Undirected,74792,,2.0
n36,n1770,Undirected,72356,,2.0
n36,n1771,Undirected,72374,,2.0
n36,n1772,Undirected,72379,,2.0
n37,n38,Undirected,57818,,3.0
n37,n39,Undirected,57819,,2.0
n37,n40,Undirected,57820,,6.0
n37,n41,Undirected,57821,,2.0
n37,n42,Undirected,57822,,2.0
n37,n43,Undirected,57837,,2.0
n37,n44,Undirected,57838,,2.0
n37,n45,Undirected,57839,,2.0
n37,n51,Undirected,61918,,4.0
n37,n54,Undirected,62843,,3.0
n37,n58,Undirected,74261,,2.0
n37,n59,Undirected,61900,,2.0
n37,n60,Undirected,61915,,2.0
n37,n62,Undirected,73997,,2.0
n37,n67,Undirected,62623,,4.0
n37,n76,Undirected,61904,,5.0
n37,n78,Undirected,62630,,2.0
n37,n88,Undirected,66647,,2.0
n37,n90,Undirected,75378,,4.0
n37,n91,Undirected,66004,,3.0
n37,n93,Undirected,66648,,3.0
n37,n94,Undirected,61034,,2.0
n37,n102,Undirected,73634,,3.0
n37,n108,Undirected,74040,,2.0
n37,n109,Undirected,62631,,3.0
n37,n114,Undirected,61897,,2.0
n37,n115,Undirected,61289,,2.0
n37,n122,Undirected,58392,,3.0
n37,n128,Undirected,65155,,3.0
n37,n134,Undirected,74042,,2.0
n37,n145,Undirected,69376,,2.0
n37,n155,Undirected,61917,,2.0
n37,n165,Undirected,58389,,2.0
n37,n166,Undirected,58391,,2.0
n37,n170,Undirected,69365,,3.0
n37,n180,Undirected,58470,,2.0
n37,n181,Undirected,58475,,2.0
n37,n182,Undirected,58479,,2.0
n37,n183,Undirected,74257,,2.0
n37,n203,Undirected,65901,,4.0
n37,n209,Undirected,66000,,2.0
n37,n210,Undirected,71083,,3.0
n37,n222,Undirected,72501,,2.0
n37,n239,Undirected,74090,,2.0
n37,n249,Undirected,73803,,2.0
n37,n271,Undirected,72504,,2.0
n37,n277,Undirected,75619,,2.0
n37,n295,Undirected,74043,,2.0
n37,n332,Undirected,74262,,2.0
n37,n337,Undirected,75389,,4.0
n37,n356,Undirected,63563,,3.0
n37,n358,Undirected,61874,,2.0
n37,n385,Undirected,74004,,2.0
n37,n386,Undirected,62619,,2.0
n37,n406,Undirected,74012,,2.0
n37,n415,Undirected,60236,,3.0
n37,n427,Undirected,61036,,2.0
n37,n439,Undirected,62628,,3.0
n37,n441,Undirected,62856,,2.0
n37,n448,Undirected,69373,,2.0
n37,n453,Undirected,75623,,2.0
n37,n479,Undirected,73643,,2.0
n37,n495,Undirected,70267,,2.0
n37,n500,Undirected,61888,,2.0
n37,n508,Undirected,74231,,2.0
n37,n516,Undirected,68935,,2.0
n37,n532,Undirected,61285,,2.0
n37,n551,Undirected,74035,,2.0
n37,n575,Undirected,70274,,2.0
n37,n576,Undirected,70275,,2.0
n37,n596,Undirected,72502,,2.0
n37,n613,Undirected,61035,,2.0
n37,n614,Undirected,61039,,2.0
n37,n621,Undirected,71081,,2.0
n37,n633,Undirected,70255,,3.0
n37,n648,Undirected,61288,,2.0
n37,n650,Undirected,75624,,2.0
n37,n663,Undirected,75374,,4.0
n37,n740,Undirected,61882,,2.0
n37,n741,Undirected,61893,,2.0
n37,n742,Undirected,61903,,2.0
n37,n764,Undirected,62852,,3.0
n37,n778,Undirected,74249,,2.0
n37,n798,Undirected,69382,,2.0
n37,n811,Undirected,72505,,2.0
n37,n817,Undirected,65610,,2.0
n37,n845,Undirected,62858,,2.0
n37,n846,Undirected,62860,,2.0
n37,n910,Undirected,72503,,2.0
n37,n913,Undirected,63561,,2.0
n37,n948,Undirected,65152,,3.0
n37,n1094,Undirected,74083,,2.0
n37,n1111,Undirected,74019,,2.0
n37,n1113,Undirected,68934,,2.0
n37,n1125,Undirected,69379,,2.0
n37,n1154,Undirected,65609,,2.0
n37,n1193,Undirected,66001,,2.0
n37,n1194,Undirected,66003,,2.0
n37,n1195,Undirected,66005,,2.0
n37,n1404,Undirected,68922,,2.0
n37,n1433,Undirected,73410,,2.0
n37,n1466,Undirected,68930,,2.0
n37,n1477,Undirected,73802,,2.0
n37,n1586,Undirected,70272,,2.0
n37,n1650,Undirected,71071,,2.0
n37,n1653,Undirected,71082,,2.0
n37,n1664,Undirected,73656,,2.0
n37,n1788,Undirected,73411,,2.0
n37,n1847,Undirected,74244,,2.0
n37,n1873,Undirected,73637,,2.0
n37,n1874,Undirected,73651,,2.0
n37,n1875,Undirected,73654,,2.0
n37,n1901,Undirected,74041,,2.0
n37,n1911,Undirected,74238,,2.0
n37,n1912,Undirected,74253,,2.0
n37,n1913,Undirected,74256,,2.0
n37,n1999,Undirected,75384,,4.0
n37,n2000,Undirected,75393,,4.0
n38,n39,Undirected,57823,,2.0
n38,n40,Undirected,57824,,7.0
n38,n41,Undirected,57825,,2.0
n38,n42,Undirected,57826,,4.0
n38,n43,Undirected,58249,,2.0
n38,n56,Undirected,71254,,2.0
n38,n57,Undirected,64964,,2.0
n38,n59,Undirected,62632,,2.0
n38,n67,Undirected,59703,,11.0
n38,n71,Undirected,74546,,3.0
n38,n76,Undirected,59699,,22.0
n38,n78,Undirected,58264,,10.0
n38,n79,Undirected,64978,,2.0
n38,n88,Undirected,64476,,3.0
n38,n93,Undirected,71253,,2.0
n38,n94,Undirected,61051,,2.0
n38,n95,Undirected,64643,,3.0
n38,n98,Undirected,64864,,2.0
n38,n102,Undirected,65592,,5.0
n38,n108,Undirected,72674,,4.0
n38,n109,Undirected,72676,,2.0
n38,n114,Undirected,65590,,5.0
n38,n115,Undirected,62633,,2.0
n38,n124,Undirected,74989,,2.0
n38,n128,Undirected,58229,,2.0
n38,n129,Undirected,58243,,2.0
n38,n130,Undirected,58254,,4.0
n38,n131,Undirected,58258,,3.0
n38,n132,Undirected,58261,,2.0
n38,n133,Undirected,65411,,3.0
n38,n134,Undirected,64866,,5.0
n38,n135,Undirected,72661,,2.0
n38,n136,Undirected,73537,,3.0
n38,n153,Undirected,66289,,2.0
n38,n209,Undirected,72669,,2.0
n38,n237,Undirected,72045,,2.0
n38,n256,Undirected,70321,,3.0
n38,n295,Undirected,74986,,3.0
n38,n313,Undirected,65588,,2.0
n38,n386,Undirected,59701,,2.0
n38,n397,Undirected,59793,,2.0
n38,n408,Undirected,72654,,2.0
n38,n427,Undirected,59792,,4.0
n38,n442,Undirected,64641,,3.0
n38,n468,Undirected,64987,,2.0
n38,n515,Undirected,71202,,2.0
n38,n551,Undirected,64642,,3.0
n38,n575,Undirected,64985,,2.0
n38,n576,Undirected,64986,,2.0
n38,n589,Undirected,72672,,2.0
n38,n613,Undirected,61056,,2.0
n38,n614,Undirected,61066,,2.0
n38,n713,Undirected,67852,,2.0
n38,n717,Undirected,64077,,2.0
n38,n910,Undirected,74193,,2.0
n38,n934,Undirected,73536,,2.0
n38,n970,Undirected,64071,,2.0
n38,n1036,Undirected,64475,,2.0
n38,n1037,Undirected,64477,,2.0
n38,n1075,Undirected,64865,,2.0
n38,n1076,Undirected,64868,,2.0
n38,n1087,Undirected,64984,,2.0
n38,n1120,Undirected,65413,,2.0
n38,n1151,Undirected,70324,,2.0
n38,n1217,Undirected,66290,,2.0
n38,n1386,Undirected,67850,,2.0
n38,n1637,Undirected,70902,,2.0
n38,n1670,Undirected,71252,,2.0
n38,n1671,Undirected,71255,,2.0
n38,n1751,Undirected,74988,,3.0
n38,n1923,Undirected,74550,,3.0
n38,n1974,Undirected,74987,,3.0
n39,n40,Undirected,57827,,2.0
n39,n41,Undirected,57828,,2.0
n39,n42,Undirected,57829,,2.0
n39,n223,Undirected,67926,,2.0
n39,n472,Undirected,67927,,2.0
n39,n567,Undirected,69272,,2.0
n39,n1160,Undirected,69260,,2.0
n39,n1392,Undirected,67921,,2.0
n39,n1393,Undirected,67925,,2.0
n39,n1493,Undirected,69273,,2.0
n39,n1494,Undirected,69274,,2.0
n40,n41,Undirected,57830,,2.0
n40,n42,Undirected,57831,,3.0
n40,n51,Undirected,59895,,4.0
n40,n59,Undirected,66095,,2.0
n40,n66,Undirected,59423,,2.0
n40,n67,Undirected,59704,,8.0
n40,n74,Undirected,69525,,3.0
n40,n76,Undirected,59296,,8.0
n40,n77,Undirected,62947,,3.0
n40,n78,Undirected,57981,,13.0
n40,n88,Undirected,59901,,6.0
n40,n89,Undirected,62946,,2.0
n40,n90,Undirected,58044,,2.0
n40,n91,Undirected,58054,,3.0
n40,n92,Undirected,58063,,2.0
n40,n93,Undirected,58071,,4.0
n40,n94,Undirected,58084,,2.0
n40,n95,Undirected,58091,,3.0
n40,n96,Undirected,58093,,3.0
n40,n97,Undirected,58095,,2.0
n40,n99,Undirected,67130,,2.0
n40,n102,Undirected,61949,,4.0
n40,n106,Undirected,58716,,9.0
n40,n107,Undirected,69527,,2.0
n40,n108,Undirected,69529,,3.0
n40,n109,Undirected,68410,,4.0
n40,n110,Undirected,58139,,3.0
n40,n111,Undirected,58146,,3.0
n40,n112,Undirected,58147,,3.0
n40,n122,Undirected,71653,,2.0
n40,n124,Undirected,59000,,4.0
n40,n128,Undirected,65156,,2.0
n40,n131,Undirected,71285,,2.0
n40,n134,Undirected,67954,,2.0
n40,n135,Undirected,72663,,2.0
n40,n136,Undirected,59665,,4.0
n40,n137,Undirected,59660,,6.0
n40,n141,Undirected,59297,,2.0
n40,n142,Undirected,68358,,2.0
n40,n144,Undirected,68910,,2.0
n40,n145,Undirected,62781,,2.0
n40,n146,Undirected,59426,,3.0
n40,n147,Undirected,58712,,3.0
n40,n163,Undirected,59669,,2.0
n40,n172,Undirected,74629,,2.0
n40,n175,Undirected,74478,,2.0
n40,n177,Undirected,59667,,2.0
n40,n184,Undirected,62588,,2.0
n40,n186,Undirected,62779,,2.0
n40,n191,Undirected,67709,,2.0
n40,n192,Undirected,66094,,3.0
n40,n203,Undirected,74095,,2.0
n40,n208,Undirected,64583,,2.0
n40,n209,Undirected,64573,,3.0
n40,n210,Undirected,64580,,2.0
n40,n216,Undirected,69522,,2.0
n40,n218,Undirected,58711,,2.0
n40,n219,Undirected,58715,,2.0
n40,n220,Undirected,58717,,3.0
n40,n221,Undirected,58718,,2.0
n40,n222,Undirected,64082,,2.0
n40,n224,Undirected,60770,,6.0
n40,n235,Undirected,73301,,2.0
n40,n239,Undirected,66062,,3.0
n40,n249,Undirected,61855,,2.0
n40,n256,Undirected,70323,,3.0
n40,n277,Undirected,71377,,2.0
n40,n285,Undirected,69983,,2.0
n40,n288,Undirected,59003,,2.0
n40,n289,Undirected,59006,,2.0
n40,n295,Undirected,72107,,2.0
n40,n308,Undirected,62597,,2.0
n40,n345,Undirected,59295,,2.0
n40,n369,Undirected,59418,,3.0
n40,n370,Undirected,59424,,3.0
n40,n371,Undirected,59425,,2.0
n40,n382,Undirected,68939,,2.0
n40,n386,Undirected,59702,,3.0
n40,n391,Undirected,71651,,2.0
n40,n400,Undirected,62775,,2.0
n40,n405,Undirected,59899,,2.0
n40,n406,Undirected,61971,,3.0
n40,n407,Undirected,62568,,2.0
n40,n408,Undirected,72656,,2.0
n40,n426,Undirected,66054,,2.0
n40,n439,Undirected,68741,,3.0
n40,n472,Undirected,73297,,2.0
n40,n506,Undirected,66096,,2.0
n40,n512,Undirected,71373,,2.0
n40,n514,Undirected,64559,,2.0
n40,n515,Undirected,66113,,2.0
n40,n524,Undirected,68911,,2.0
n40,n575,Undirected,69933,,2.0
n40,n576,Undirected,69938,,2.0
n40,n577,Undirected,60767,,2.0
n40,n587,Undirected,66078,,2.0
n40,n589,Undirected,72673,,2.0
n40,n613,Undirected,69950,,3.0
n40,n614,Undirected,62613,,2.0
n40,n618,Undirected,73300,,2.0
n40,n633,Undirected,67127,,2.0
n40,n705,Undirected,61668,,2.0
n40,n712,Undirected,62579,,2.0
n40,n736,Undirected,61854,,2.0
n40,n749,Undirected,61953,,2.0
n40,n751,Undirected,61975,,2.0
n40,n752,Undirected,61977,,2.0
n40,n794,Undirected,69943,,2.0
n40,n812,Undirected,74298,,2.0
n40,n821,Undirected,62604,,2.0
n40,n832,Undirected,68364,,2.0
n40,n858,Undirected,62944,,2.0
n40,n890,Undirected,66116,,2.0
n40,n899,Undirected,74294,,2.0
n40,n905,Undirected,74631,,2.0
n40,n933,Undirected,71279,,2.0
n40,n948,Undirected,65153,,4.0
