Source,Target,Type,Id,Label,Weight
n21,n2280,Undirected,57022,,2.0
n21,n2281,Undirected,57023,,2.0
n21,n2282,Undirected,57025,,2.0
n21,n2285,Undirected,57082,,2.0
n21,n2297,Undirected,57204,,2.0
n21,n2298,Undirected,57222,,3.0
n21,n2299,Undirected,57234,,3.0
n21,n2300,Undirected,57235,,3.0
n21,n2309,Undirected,57482,,3.0
n22,n23,Undirected,36213,,8.0
n22,n24,Undirected,36215,,2.0
n22,n25,Undirected,36216,,4.0
n22,n26,Undirected,36217,,2.0
n22,n27,Undirected,36219,,2.0
n22,n28,Undirected,36220,,2.0
n22,n29,Undirected,45208,,4.0
n22,n30,Undirected,37467,,38.0
n22,n31,Undirected,56754,,2.0
n22,n32,Undirected,53952,,3.0
n22,n33,Undirected,53953,,3.0
n22,n35,Undirected,37687,,3.0
n22,n38,Undirected,49899,,5.0
n22,n39,Undirected,40921,,4.0
n22,n40,Undirected,37590,,23.0
n22,n41,Undirected,41713,,6.0
n22,n42,Undirected,36914,,7.0
n22,n48,Undirected,36303,,3.0
n22,n49,Undirected,36304,,30.0
n22,n51,Undirected,38507,,2.0
n22,n52,Undirected,38479,,11.0
n22,n53,Undirected,36916,,11.0
n22,n54,Undirected,36311,,15.0
n22,n55,Undirected,36312,,21.0
n22,n56,Undirected,39464,,5.0
n22,n57,Undirected,36426,,17.0
n22,n60,Undirected,37397,,5.0
n22,n61,Undirected,55365,,3.0
n22,n63,Undirected,51570,,3.0
n22,n65,Undirected,51539,,2.0
n22,n67,Undirected,38198,,3.0
n22,n68,Undirected,40517,,5.0
n22,n73,Undirected,38710,,5.0
n22,n75,Undirected,39202,,20.0
n22,n76,Undirected,42687,,6.0
n22,n77,Undirected,51578,,3.0
n22,n81,Undirected,43958,,3.0
n22,n82,Undirected,36408,,5.0
n22,n83,Undirected,36418,,5.0
n22,n84,Undirected,36434,,8.0
n22,n85,Undirected,36450,,8.0
n22,n86,Undirected,36451,,8.0
n22,n87,Undirected,36452,,29.0
n22,n88,Undirected,36453,,8.0
n22,n89,Undirected,36454,,8.0
n22,n90,Undirected,37398,,3.0
n22,n91,Undirected,49742,,2.0
n22,n93,Undirected,38209,,5.0
n22,n94,Undirected,48600,,2.0
n22,n95,Undirected,37684,,6.0
n22,n96,Undirected,40188,,3.0
n22,n105,Undirected,48388,,3.0
n22,n106,Undirected,48395,,3.0
n22,n107,Undirected,38616,,6.0
n22,n108,Undirected,41937,,2.0
n22,n109,Undirected,52330,,3.0
n22,n111,Undirected,44754,,2.0
n22,n113,Undirected,36972,,27.0
n22,n114,Undirected,46427,,2.0
n22,n115,Undirected,36606,,2.0
n22,n116,Undirected,39337,,12.0
n22,n117,Undirected,37452,,14.0
n22,n118,Undirected,36614,,3.0
n22,n119,Undirected,36624,,9.0
n22,n120,Undirected,36625,,6.0
n22,n121,Undirected,36626,,6.0
n22,n122,Undirected,36627,,2.0
n22,n124,Undirected,38211,,10.0
n22,n125,Undirected,37728,,2.0
n22,n130,Undirected,36971,,3.0
n22,n131,Undirected,42731,,4.0
n22,n134,Undirected,55372,,2.0
n22,n136,Undirected,46227,,2.0
n22,n137,Undirected,51712,,2.0
n22,n138,Undirected,56397,,2.0
n22,n139,Undirected,37861,,2.0
n22,n140,Undirected,41540,,2.0
n22,n142,Undirected,55502,,2.0
n22,n143,Undirected,44753,,3.0
n22,n147,Undirected,40927,,2.0
n22,n148,Undirected,53115,,2.0
n22,n149,Undirected,56418,,2.0
n22,n150,Undirected,37468,,10.0
n22,n151,Undirected,42669,,3.0
n22,n152,Undirected,53519,,2.0
n22,n154,Undirected,40704,,2.0
n22,n155,Undirected,41364,,2.0
n22,n156,Undirected,49197,,5.0
n22,n160,Undirected,56264,,2.0
n22,n161,Undirected,48607,,2.0
n22,n164,Undirected,37859,,4.0
n22,n165,Undirected,36952,,2.0
n22,n168,Undirected,57079,,2.0
n22,n169,Undirected,44652,,2.0
n22,n170,Undirected,56242,,2.0
n22,n172,Undirected,37403,,4.0
n22,n173,Undirected,37466,,11.0
n22,n174,Undirected,38889,,12.0
n22,n175,Undirected,41945,,3.0
n22,n176,Undirected,46232,,6.0
n22,n177,Undirected,37401,,6.0
n22,n179,Undirected,47392,,2.0
n22,n181,Undirected,36901,,3.0
n22,n182,Undirected,36905,,11.0
n22,n183,Undirected,36906,,2.0
n22,n184,Undirected,36907,,3.0
n22,n185,Undirected,36915,,2.0
n22,n189,Undirected,41243,,2.0
n22,n191,Undirected,36958,,6.0
n22,n192,Undirected,36963,,2.0
n22,n193,Undirected,36970,,4.0
n22,n194,Undirected,40999,,4.0
n22,n195,Undirected,47418,,4.0
n22,n196,Undirected,38455,,14.0
n22,n199,Undirected,46445,,4.0
n22,n205,Undirected,41013,,4.0
n22,n206,Undirected,50073,,3.0
n22,n207,Undirected,40184,,4.0
n22,n208,Undirected,40191,,3.0
n22,n209,Undirected,43954,,4.0
n22,n211,Undirected,40989,,5.0
n22,n214,Undirected,48511,,4.0
n22,n215,Undirected,50790,,3.0
n22,n227,Undirected,39874,,3.0
n22,n232,Undirected,37259,,2.0
n22,n233,Undirected,37264,,2.0
n22,n234,Undirected,37269,,4.0
n22,n235,Undirected,37270,,3.0
n22,n236,Undirected,37271,,3.0
n22,n237,Undirected,37272,,2.0
n22,n242,Undirected,46239,,5.0
n22,n243,Undirected,49745,,3.0
n22,n244,Undirected,41241,,2.0
n22,n247,Undirected,39304,,6.0
n22,n248,Undirected,50096,,2.0
n22,n251,Undirected,46412,,2.0
n22,n252,Undirected,38885,,5.0
n22,n253,Undirected,38886,,7.0
n22,n259,Undirected,37399,,4.0
n22,n260,Undirected,37400,,6.0
n22,n261,Undirected,37402,,3.0
n22,n262,Undirected,37404,,4.0
n22,n267,Undirected,51381,,3.0
n22,n268,Undirected,37465,,2.0
n22,n279,Undirected,42153,,2.0
n22,n283,Undirected,42193,,4.0
n22,n284,Undirected,38210,,2.0
n22,n285,Undirected,43729,,2.0
n22,n295,Undirected,38417,,9.0
n22,n296,Undirected,51711,,4.0
n22,n298,Undirected,37595,,3.0
n22,n299,Undirected,37598,,3.0
n22,n301,Undirected,47998,,2.0
n22,n303,Undirected,46767,,2.0
n22,n306,Undirected,51219,,3.0
n22,n307,Undirected,51576,,2.0
n22,n310,Undirected,49198,,6.0
n22,n314,Undirected,37674,,3.0
n22,n315,Undirected,37685,,3.0
n22,n316,Undirected,37686,,4.0
n22,n321,Undirected,37719,,2.0
n22,n322,Undirected,37727,,4.0
n22,n326,Undirected,48609,,3.0
n22,n327,Undirected,55661,,2.0
n22,n328,Undirected,44889,,2.0
n22,n333,Undirected,48766,,4.0
n22,n334,Undirected,38698,,2.0
n22,n342,Undirected,37847,,3.0
n22,n343,Undirected,37862,,3.0
n22,n344,Undirected,37863,,3.0
n22,n346,Undirected,39338,,2.0
n22,n348,Undirected,51713,,2.0
n22,n349,Undirected,39361,,9.0
n22,n359,Undirected,41340,,3.0
n22,n360,Undirected,51500,,2.0
n22,n369,Undirected,48765,,5.0
n22,n374,Undirected,43709,,5.0
n22,n383,Undirected,43421,,2.0
n22,n384,Undirected,48021,,5.0
n22,n386,Undirected,57085,,2.0
n22,n390,Undirected,38164,,2.0
n22,n391,Undirected,38174,,2.0
n22,n392,Undirected,38183,,2.0
n22,n393,Undirected,38191,,5.0
n22,n394,Undirected,38212,,2.0
n22,n395,Undirected,52789,,2.0
n22,n397,Undirected,47661,,3.0
n22,n406,Undirected,57284,,2.0
n22,n410,Undirected,41541,,2.0
n22,n413,Undirected,52337,,2.0
n22,n424,Undirected,56415,,2.0
n22,n429,Undirected,38466,,2.0
n22,n430,Undirected,38470,,2.0
n22,n431,Undirected,38471,,2.0
n22,n432,Undirected,55091,,2.0
n22,n436,Undirected,38517,,4.0
n22,n437,Undirected,38518,,3.0
n22,n438,Undirected,38519,,8.0
n22,n439,Undirected,38534,,2.0
n22,n440,Undirected,38535,,2.0
n22,n441,Undirected,38536,,2.0
n22,n449,Undirected,38607,,6.0
n22,n451,Undirected,38615,,15.0
n22,n455,Undirected,49695,,3.0
n22,n461,Undirected,48103,,2.0
n22,n462,Undirected,45207,,4.0
n22,n465,Undirected,54095,,3.0
n22,n466,Undirected,51216,,2.0
n22,n467,Undirected,38709,,2.0
n22,n468,Undirected,38711,,2.0
n22,n469,Undirected,38712,,2.0
n22,n470,Undirected,38713,,2.0
n22,n473,Undirected,39303,,3.0
n22,n476,Undirected,49984,,2.0
n22,n477,Undirected,45432,,59.0
n22,n484,Undirected,40978,,5.0
n22,n487,Undirected,39466,,3.0
n22,n489,Undirected,51530,,2.0
n22,n491,Undirected,38887,,2.0
n22,n492,Undirected,38888,,3.0
n22,n493,Undirected,55707,,2.0
n22,n499,Undirected,46426,,2.0
n22,n517,Undirected,55494,,2.0
n22,n518,Undirected,51373,,2.0
n22,n524,Undirected,45581,,2.0
n22,n528,Undirected,41363,,2.0
n22,n529,Undirected,39201,,2.0
n22,n531,Undirected,39329,,4.0
n22,n542,Undirected,40600,,4.0
n22,n543,Undirected,39324,,3.0
n22,n544,Undirected,39336,,3.0
n22,n548,Undirected,39357,,2.0
n22,n551,Undirected,54960,,2.0
n22,n552,Undirected,52792,,2.0
n22,n553,Undirected,41242,,3.0
n22,n554,Undirected,52791,,2.0
n22,n557,Undirected,46242,,2.0
n22,n559,Undirected,54569,,2.0
n22,n565,Undirected,49877,,3.0
n22,n566,Undirected,39465,,2.0
n22,n572,Undirected,56172,,2.0
n22,n579,Undirected,55717,,2.0
n22,n589,Undirected,54949,,2.0
n22,n590,Undirected,41714,,2.0
n22,n596,Undirected,45983,,2.0
n22,n597,Undirected,40514,,6.0
n22,n607,Undirected,47403,,2.0
n22,n615,Undirected,55055,,2.0
n22,n617,Undirected,45754,,2.0
n22,n619,Undirected,41244,,2.0
n22,n624,Undirected,42728,,2.0
n22,n630,Undirected,39865,,2.0
n22,n635,Undirected,40973,,2.0
n22,n638,Undirected,52005,,4.0
n22,n639,Undirected,39973,,10.0
n22,n645,Undirected,56174,,2.0
n22,n649,Undirected,54331,,2.0
n22,n651,Undirected,42196,,3.0
n22,n652,Undirected,48874,,5.0
n22,n654,Undirected,49900,,2.0
n22,n656,Undirected,42527,,4.0
n22,n658,Undirected,47837,,2.0
n22,n666,Undirected,51204,,2.0
n22,n676,Undirected,40179,,2.0
n22,n679,Undirected,41268,,4.0
n22,n682,Undirected,51214,,3.0
n22,n683,Undirected,42522,,2.0
n22,n707,Undirected,40409,,2.0
n22,n709,Undirected,51699,,2.0
n22,n717,Undirected,51400,,2.0
n22,n738,Undirected,40667,,4.0
n22,n745,Undirected,40699,,2.0
n22,n746,Undirected,40713,,4.0
n22,n764,Undirected,40972,,3.0
n22,n765,Undirected,40912,,2.0
n22,n766,Undirected,40928,,2.0
n22,n770,Undirected,48006,,2.0
n22,n772,Undirected,49686,,3.0
n22,n774,Undirected,50097,,2.0
n22,n775,Undirected,41014,,2.0
n22,n776,Undirected,41015,,2.0
n22,n777,Undirected,41016,,2.0
n22,n778,Undirected,41017,,2.0
n22,n788,Undirected,43731,,7.0
n22,n796,Undirected,46846,,4.0
n22,n799,Undirected,41215,,2.0
n22,n800,Undirected,41230,,2.0
n22,n801,Undirected,41262,,2.0
n22,n809,Undirected,41347,,2.0
n22,n810,Undirected,41358,,2.0
n22,n818,Undirected,42692,,3.0
n22,n824,Undirected,50145,,2.0
n22,n828,Undirected,48102,,5.0
n22,n832,Undirected,41533,,3.0
n22,n840,Undirected,44900,,7.0
n22,n844,Undirected,45984,,2.0
n22,n845,Undirected,47381,,2.0
n22,n849,Undirected,41674,,2.0
n22,n851,Undirected,57029,,2.0
n22,n861,Undirected,50442,,2.0
n22,n866,Undirected,57002,,2.0
n22,n874,Undirected,41911,,2.0
n22,n875,Undirected,41912,,2.0
n22,n877,Undirected,41952,,3.0
n22,n878,Undirected,41962,,2.0
n22,n879,Undirected,41966,,2.0
n22,n880,Undirected,41970,,2.0
n22,n881,Undirected,41971,,2.0
n22,n882,Undirected,41972,,2.0
n22,n894,Undirected,56416,,2.0
n22,n899,Undirected,42149,,4.0
n22,n903,Undirected,42172,,2.0
n22,n904,Undirected,42190,,3.0
n22,n908,Undirected,57031,,2.0
n22,n913,Undirected,43843,,3.0
n22,n919,Undirected,46425,,2.0
n22,n931,Undirected,42502,,2.0
n22,n932,Undirected,42511,,2.0
n22,n933,Undirected,42528,,2.0
n22,n939,Undirected,47979,,4.0
n22,n949,Undirected,42696,,2.0
n22,n952,Undirected,53945,,2.0
n22,n954,Undirected,55256,,2.0
n22,n965,Undirected,42905,,2.0
n22,n966,Undirected,42910,,2.0
n22,n967,Undirected,42917,,2.0
n22,n968,Undirected,42918,,2.0
n22,n969,Undirected,42919,,2.0
n22,n976,Undirected,52534,,3.0
n22,n986,Undirected,45906,,3.0
n22,n990,Undirected,43158,,3.0
n22,n991,Undirected,43159,,3.0
n22,n1010,Undirected,43392,,3.0
n22,n1016,Undirected,43430,,2.0
n22,n1017,Undirected,43434,,2.0
n22,n1020,Undirected,43448,,2.0
n22,n1023,Undirected,55255,,2.0
n22,n1040,Undirected,51084,,2.0
n22,n1048,Undirected,45898,,5.0
n22,n1053,Undirected,43717,,2.0
n22,n1054,Undirected,43728,,2.0
n22,n1055,Undirected,55406,,3.0
n22,n1061,Undirected,43783,,2.0
n22,n1068,Undirected,49680,,2.0
n22,n1071,Undirected,43809,,2.0
n22,n1075,Undirected,43842,,3.0
n22,n1096,Undirected,51743,,2.0
n22,n1135,Undirected,52001,,4.0
n22,n1145,Undirected,55440,,2.0
n22,n1149,Undirected,44578,,2.0
n22,n1160,Undirected,44653,,2.0
n22,n1165,Undirected,44752,,2.0
n22,n1171,Undirected,53963,,2.0
n22,n1180,Undirected,44899,,2.0
n22,n1181,Undirected,57207,,2.0
n22,n1182,Undirected,54623,,2.0
n22,n1184,Undirected,48397,,4.0
n22,n1204,Undirected,50537,,2.0
n22,n1210,Undirected,51401,,2.0
n22,n1213,Undirected,50012,,2.0
n22,n1218,Undirected,47662,,2.0
n22,n1234,Undirected,55699,,2.0
n22,n1236,Undirected,51518,,2.0
n22,n1246,Undirected,45473,,2.0
n22,n1251,Undirected,45891,,3.0
n22,n1252,Undirected,45517,,5.0
n22,n1253,Undirected,45518,,2.0
n22,n1255,Undirected,45587,,2.0
n22,n1256,Undirected,45595,,2.0
n22,n1257,Undirected,45596,,2.0
n22,n1258,Undirected,45597,,2.0
n22,n1274,Undirected,45753,,2.0
n22,n1282,Undirected,45863,,3.0
n22,n1283,Undirected,45911,,3.0
n22,n1284,Undirected,51209,,3.0
n22,n1285,Undirected,56405,,2.0
n22,n1292,Undirected,45982,,2.0
n22,n1306,Undirected,46065,,2.0
n22,n1307,Undirected,46068,,2.0
n22,n1308,Undirected,46070,,2.0
n22,n1309,Undirected,46073,,2.0
n22,n1310,Undirected,46074,,2.0
n22,n1315,Undirected,49553,,2.0
n22,n1324,Undirected,46221,,2.0
n22,n1325,Undirected,46236,,6.0
n22,n1330,Undirected,50124,,4.0
n22,n1336,Undirected,53134,,2.0
n22,n1338,Undirected,46424,,2.0
n22,n1339,Undirected,46428,,2.0
n22,n1363,Undirected,50773,,3.0
n22,n1380,Undirected,51399,,3.0
n22,n1383,Undirected,55585,,2.0
n22,n1390,Undirected,57271,,2.0
n22,n1391,Undirected,52000,,5.0
n22,n1392,Undirected,46874,,4.0
n22,n1396,Undirected,51641,,2.0
n22,n1406,Undirected,53941,,3.0
n22,n1410,Undirected,52002,,4.0
n22,n1433,Undirected,52004,,4.0
n22,n1443,Undirected,47414,,2.0
n22,n1444,Undirected,55654,,2.0
n22,n1448,Undirected,50128,,2.0
n22,n1451,Undirected,51624,,2.0
n22,n1459,Undirected,51032,,2.0
n22,n1469,Undirected,47663,,2.0
n22,n1470,Undirected,47664,,2.0
n22,n1498,Undirected,47987,,2.0
n22,n1513,Undirected,48141,,2.0
n22,n1524,Undirected,55064,,2.0
n22,n1543,Undirected,48384,,3.0
n22,n1544,Undirected,48392,,3.0
n22,n1552,Undirected,48514,,2.0
n22,n1553,Undirected,48517,,2.0
n22,n1559,Undirected,54091,,2.0
n22,n1577,Undirected,48764,,4.0
n22,n1585,Undirected,54633,,2.0
n22,n1587,Undirected,48892,,3.0
n22,n1588,Undirected,48893,,3.0
n22,n1591,Undirected,53536,,2.0
n22,n1597,Undirected,49182,,5.0
n22,n1609,Undirected,49866,,2.0
n22,n1618,Undirected,54964,,2.0
n22,n1619,Undirected,49199,,6.0
n22,n1620,Undirected,49200,,2.0
n22,n1627,Undirected,55584,,2.0
n22,n1632,Undirected,49444,,2.0
n22,n1642,Undirected,49560,,2.0
n22,n1643,Undirected,49564,,2.0
n22,n1648,Undirected,49698,,2.0
n22,n1657,Undirected,51040,,3.0
n22,n1659,Undirected,49696,,2.0
n22,n1660,Undirected,49697,,2.0
n22,n1667,Undirected,49743,,2.0
n22,n1668,Undirected,49744,,4.0
n22,n1669,Undirected,54363,,2.0
n22,n1680,Undirected,49854,,2.0
n22,n1681,Undirected,49871,,2.0
n22,n1682,Undirected,49876,,3.0
n22,n1689,Undirected,51983,,2.0
n22,n1691,Undirected,50010,,2.0
n22,n1692,Undirected,50011,,2.0
n22,n1698,Undirected,50064,,2.0
n22,n1699,Undirected,50074,,2.0
n22,n1700,Undirected,50075,,2.0
n22,n1707,Undirected,50191,,2.0
n22,n1718,Undirected,50288,,2.0
n22,n1731,Undirected,50444,,2.0
n22,n1736,Undirected,56177,,2.0
n22,n1741,Undirected,50554,,2.0
n22,n1757,Undirected,50779,,3.0
n22,n1758,Undirected,50784,,3.0
n22,n1775,Undirected,51049,,2.0
n22,n1777,Undirected,51076,,3.0
n22,n1796,Undirected,51311,,3.0
n22,n1800,Undirected,51384,,2.0
n22,n1808,Undirected,51535,,2.0
n22,n1813,Undirected,51631,,2.0
n22,n1814,Undirected,51640,,2.0
n22,n1815,Undirected,51642,,2.0
n22,n1841,Undirected,51987,,2.0
n22,n1844,Undirected,52003,,4.0
n22,n1867,Undirected,55259,,2.0
n22,n1875,Undirected,52338,,2.0
n22,n1877,Undirected,52361,,2.0
n22,n1878,Undirected,52362,,2.0
n22,n1879,Undirected,52363,,2.0
n22,n1883,Undirected,52427,,3.0
n22,n1884,Undirected,52428,,4.0
n22,n1885,Undirected,52429,,3.0
n22,n1893,Undirected,55054,,2.0
n22,n1896,Undirected,52535,,2.0
n22,n1905,Undirected,55662,,2.0
n22,n1921,Undirected,52790,,2.0
n22,n1924,Undirected,55188,,2.0
n22,n1946,Undirected,53125,,2.0
n22,n1947,Undirected,53130,,2.0
n22,n1948,Undirected,53138,,2.0
n22,n2008,Undirected,53928,,3.0
n22,n2009,Undirected,53935,,3.0
n22,n2010,Undirected,53958,,2.0
n22,n2011,Undirected,53981,,2.0
n22,n2012,Undirected,53986,,2.0
n22,n2045,Undirected,54348,,2.0
n22,n2046,Undirected,54356,,2.0
n22,n2047,Undirected,54373,,2.0
n22,n2048,Undirected,54374,,2.0
n22,n2049,Undirected,54375,,2.0
n22,n2050,Undirected,54376,,2.0
n22,n2071,Undirected,54620,,3.0
n22,n2072,Undirected,54630,,2.0
n22,n2073,Undirected,54635,,2.0
n22,n2076,Undirected,57289,,2.0
n22,n2087,Undirected,54788,,2.0
n22,n2090,Undirected,56417,,2.0
n22,n2099,Undirected,54955,,2.0
n22,n2109,Undirected,55068,,2.0
n22,n2118,Undirected,55190,,2.0
n22,n2124,Undirected,55257,,2.0
n22,n2125,Undirected,55258,,2.0
n22,n2134,Undirected,55388,,2.0
n22,n2144,Undirected,55491,,2.0
n22,n2145,Undirected,55496,,2.0
n22,n2146,Undirected,55505,,2.0
n22,n2163,Undirected,55721,,2.0
n22,n2206,Undirected,56152,,2.0
n22,n2207,Undirected,56162,,2.0
n22,n2208,Undirected,56173,,2.0
n22,n2209,Undirected,56175,,2.0
n22,n2210,Undirected,56176,,2.0
n22,n2211,Undirected,56178,,2.0
n22,n2212,Undirected,56239,,2.0
n22,n2213,Undirected,56260,,2.0
n22,n2227,Undirected,56379,,2.0
n22,n2234,Undirected,56572,,2.0
n22,n2255,Undirected,56755,,2.0
n22,n2256,Undirected,56756,,2.0
n22,n2275,Undirected,56995,,2.0
n22,n2280,Undirected,57027,,2.0
n22,n2281,Undirected,57028,,2.0
n22,n2282,Undirected,57030,,2.0
n22,n2285,Undirected,57084,,2.0
n22,n2297,Undirected,57205,,2.0
n22,n2298,Undirected,57223,,3.0
n22,n2299,Undirected,57236,,3.0
n22,n2300,Undirected,57237,,3.0
n22,n2309,Undirected,57483,,3.0
n23,n24,Undirected,36222,,2.0
n23,n25,Undirected,36223,,2.0
n23,n26,Undirected,36224,,2.0
n23,n27,Undirected,36226,,2.0
n23,n28,Undirected,36227,,2.0
n23,n30,Undirected,40862,,8.0
n23,n31,Undirected,56246,,2.0
n23,n40,Undirected,52400,,2.0
n23,n41,Undirected,45372,,3.0
n23,n49,Undirected,53073,,3.0
n23,n51,Undirected,40873,,3.0
n23,n52,Undirected,40874,,4.0
n23,n53,Undirected,53440,,2.0
n23,n55,Undirected,42773,,2.0
n23,n57,Undirected,40869,,4.0
n23,n61,Undirected,52402,,5.0
n23,n67,Undirected,49321,,2.0
n23,n75,Undirected,49328,,5.0
n23,n76,Undirected,56821,,2.0
n23,n91,Undirected,50348,,2.0
n23,n93,Undirected,48109,,3.0
n23,n96,Undirected,49327,,2.0
n23,n97,Undirected,44462,,2.0
n23,n107,Undirected,40872,,2.0
n23,n109,Undirected,52320,,3.0
n23,n113,Undirected,42776,,3.0
n23,n116,Undirected,44461,,3.0
n23,n117,Undirected,53072,,2.0
n23,n119,Undirected,53700,,2.0
n23,n120,Undirected,52393,,2.0
n23,n133,Undirected,50346,,2.0
n23,n148,Undirected,53092,,2.0
n23,n149,Undirected,49326,,2.0
n23,n150,Undirected,42778,,2.0
n23,n168,Undirected,57477,,4.0
n23,n173,Undirected,40865,,4.0
n23,n174,Undirected,49320,,4.0
n23,n177,Undirected,53991,,6.0
n23,n182,Undirected,56243,,2.0
n23,n211,Undirected,41290,,2.0
n23,n218,Undirected,41300,,2.0
n23,n252,Undirected,42779,,3.0
n23,n253,Undirected,53091,,2.0
n23,n271,Undirected,53444,,2.0
n23,n283,Undirected,53441,,2.0
n23,n285,Undirected,39917,,2.0
n23,n295,Undirected,49623,,3.0
n23,n395,Undirected,53994,,6.0
n23,n413,Undirected,52321,,2.0
n23,n461,Undirected,48108,,2.0
n23,n466,Undirected,57480,,4.0
n23,n478,Undirected,38771,,3.0
n23,n484,Undirected,41282,,2.0
n23,n515,Undirected,52401,,2.0
n23,n518,Undirected,53443,,2.0
n23,n531,Undirected,54487,,2.0
n23,n547,Undirected,44456,,2.0
n23,n560,Undirected,53996,,6.0
n23,n572,Undirected,56245,,2.0
n23,n597,Undirected,49618,,3.0
n23,n609,Undirected,41302,,2.0
n23,n617,Undirected,50347,,2.0
n23,n631,Undirected,45173,,2.0
n23,n687,Undirected,44459,,2.0
n23,n692,Undirected,49624,,3.0
n23,n803,Undirected,41298,,2.0
n23,n804,Undirected,41299,,2.0
n23,n805,Undirected,41301,,2.0
n23,n806,Undirected,41303,,2.0
n23,n807,Undirected,41304,,2.0
n23,n828,Undirected,48106,,2.0
n23,n913,Undirected,44452,,3.0
n23,n1075,Undirected,52319,,2.0
n23,n1087,Undirected,53439,,2.0
n23,n1135,Undirected,57481,,4.0
n23,n1141,Undirected,49619,,3.0
n23,n1142,Undirected,44434,,2.0
n23,n1143,Undirected,44441,,2.0
n23,n1149,Undirected,44575,,2.0
n23,n1236,Undirected,53442,,2.0
n23,n1285,Undirected,49324,,2.0
n23,n1336,Undirected,53095,,2.0
n23,n1523,Undirected,49325,,2.0
n23,n1626,Undirected,49322,,2.0
n23,n1627,Undirected,49323,,2.0
n23,n1649,Undirected,49622,,3.0
n23,n1654,Undirected,49620,,3.0
n23,n1655,Undirected,49621,,3.0
n23,n1875,Undirected,52322,,2.0
n23,n1946,Undirected,53093,,2.0
n23,n1947,Undirected,53094,,2.0
n23,n1948,Undirected,53096,,2.0
n23,n2022,Undirected,54065,,5.0
n23,n2263,Undirected,56816,,2.0
n23,n2264,Undirected,56819,,2.0
n23,n2265,Undirected,56822,,2.0
n24,n25,Undirected,36234,,2.0
n24,n26,Undirected,36235,,2.0
n24,n27,Undirected,36237,,2.0
n24,n28,Undirected,36238,,2.0
n24,n30,Undirected,43621,,3.0
n24,n34,Undirected,36265,,146.0
n24,n36,Undirected,36264,,146.0
n24,n40,Undirected,56070,,2.0
n24,n49,Undirected,43624,,2.0
n24,n54,Undirected,56273,,2.0
n24,n77,Undirected,56067,,2.0
n24,n87,Undirected,43623,,3.0
n24,n93,Undirected,56072,,2.0
n24,n96,Undirected,44479,,2.0
n24,n113,Undirected,43622,,2.0
n24,n123,Undirected,56278,,2.0
n24,n182,Undirected,39739,,2.0
n24,n332,Undirected,44467,,2.0
n24,n356,Undirected,39741,,2.0
n24,n374,Undirected,44475,,2.0
n24,n466,Undirected,44476,,3.0
n24,n612,Undirected,39732,,2.0
n24,n613,Undirected,39738,,2.0
n24,n614,Undirected,39740,,2.0
n24,n615,Undirected,39742,,2.0
n24,n848,Undirected,43861,,2.0
n24,n1024,Undirected,44477,,2.0
n24,n1041,Undirected,43615,,2.0
n24,n1042,Undirected,43625,,2.0
n24,n1077,Undirected,43854,,2.0
n24,n1078,Undirected,43857,,2.0
n24,n1079,Undirected,43859,,2.0
n24,n1144,Undirected,44478,,2.0
n24,n1145,Undirected,44480,,2.0
n24,n1146,Undirected,44481,,2.0
n24,n1159,Undirected,56073,,2.0
n24,n1791,Undirected,56068,,2.0
n24,n2197,Undirected,56069,,2.0
n24,n2198,Undirected,56071,,2.0
n24,n2200,Undirected,56276,,2.0
n24,n2214,Undirected,56270,,2.0
n25,n26,Undirected,36239,,2.0
n25,n27,Undirected,36241,,2.0
n25,n28,Undirected,36242,,2.0
n25,n30,Undirected,48856,,5.0
n25,n40,Undirected,46390,,6.0
n25,n44,Undirected,51794,,2.0
n25,n45,Undirected,51795,,2.0
n25,n51,Undirected,51602,,2.0
n25,n68,Undirected,55557,,2.0
n25,n87,Undirected,52541,,2.0
n25,n94,Undirected,42065,,2.0
n25,n107,Undirected,42004,,2.0
n25,n114,Undirected,46395,,2.0
n25,n116,Undirected,42040,,4.0
n25,n117,Undirected,56715,,4.0
n25,n118,Undirected,51840,,2.0
n25,n124,Undirected,46389,,3.0
n25,n140,Undirected,42062,,2.0
n25,n142,Undirected,57054,,2.0
n25,n150,Undirected,51592,,2.0
n25,n161,Undirected,51835,,3.0
n25,n177,Undirected,42014,,2.0
n25,n211,Undirected,56712,,2.0
n25,n251,Undirected,46391,,2.0
n25,n252,Undirected,51829,,2.0
n25,n260,Undirected,42024,,2.0
n25,n346,Undirected,42047,,3.0
n25,n369,Undirected,42033,,2.0
n25,n384,Undirected,51845,,2.0
n25,n397,Undirected,48858,,2.0
n25,n406,Undirected,39060,,2.0
n25,n467,Undirected,42058,,2.0
n25,n499,Undirected,46394,,2.0
n25,n512,Undirected,39055,,2.0
n25,n513,Undirected,39059,,2.0
n25,n514,Undirected,39061,,2.0
n25,n570,Undirected,48847,,2.0
n25,n573,Undirected,57058,,3.0
n25,n617,Undirected,48863,,2.0
n25,n639,Undirected,51607,,2.0
n25,n649,Undirected,51606,,3.0
n25,n751,Undirected,56713,,2.0
n25,n774,Undirected,42069,,2.0
n25,n870,Undirected,42156,,2.0
n25,n886,Undirected,42053,,2.0
n25,n887,Undirected,42067,,2.0
n25,n900,Undirected,42155,,2.0
n25,n901,Undirected,42157,,2.0
n25,n902,Undirected,42158,,2.0
n25,n919,Undirected,46393,,2.0
n25,n976,Undirected,52544,,2.0
