Source,Target,Type,Id,Label,Weight
n32,n1672,Undirected,13600,,3.0
n32,n1673,Undirected,13601,,3.0
n32,n1674,Undirected,13603,,3.0
n32,n1678,Undirected,28860,,4.0
n32,n1679,Undirected,33222,,2.0
n32,n1685,Undirected,13765,,2.0
n32,n1686,Undirected,13808,,2.0
n32,n1687,Undirected,13809,,2.0
n32,n1688,Undirected,28863,,3.0
n32,n1702,Undirected,29646,,2.0
n32,n1712,Undirected,14065,,2.0
n32,n1715,Undirected,24893,,3.0
n32,n1722,Undirected,14162,,2.0
n32,n1723,Undirected,14167,,2.0
n32,n1736,Undirected,14326,,2.0
n32,n1737,Undirected,14957,,3.0
n32,n1745,Undirected,14397,,2.0
n32,n1764,Undirected,30757,,2.0
n32,n1777,Undirected,14757,,2.0
n32,n1778,Undirected,14760,,2.0
n32,n1789,Undirected,35027,,2.0
n32,n1794,Undirected,32319,,2.0
n32,n1795,Undirected,15049,,2.0
n32,n1801,Undirected,22357,,2.0
n32,n1805,Undirected,22880,,2.0
n32,n1807,Undirected,15197,,3.0
n32,n1813,Undirected,16506,,2.0
n32,n1825,Undirected,18694,,3.0
n32,n1826,Undirected,19293,,2.0
n32,n1828,Undirected,23025,,2.0
n32,n1838,Undirected,15715,,2.0
n32,n1839,Undirected,15726,,3.0
n32,n1843,Undirected,15807,,3.0
n32,n1846,Undirected,22864,,2.0
n32,n1847,Undirected,22869,,2.0
n32,n1852,Undirected,15909,,2.0
n32,n1861,Undirected,15983,,2.0
n32,n1862,Undirected,15988,,2.0
n32,n1868,Undirected,16066,,3.0
n32,n1870,Undirected,30071,,2.0
n32,n1872,Undirected,16105,,2.0
n32,n1890,Undirected,32960,,2.0
n32,n1899,Undirected,16488,,2.0
n32,n1900,Undirected,16492,,2.0
n32,n1913,Undirected,22500,,2.0
n32,n1922,Undirected,23712,,2.0
n32,n1951,Undirected,18122,,2.0
n32,n1954,Undirected,17231,,2.0
n32,n1960,Undirected,17251,,2.0
n32,n1974,Undirected,32564,,3.0
n32,n1978,Undirected,33287,,2.0
n32,n1993,Undirected,31037,,2.0
n32,n1997,Undirected,17594,,2.0
n32,n1998,Undirected,17595,,7.0
n32,n2000,Undirected,32324,,3.0
n32,n2008,Undirected,27583,,2.0
n32,n2013,Undirected,30806,,2.0
n32,n2026,Undirected,29393,,2.0
n32,n2045,Undirected,18282,,3.0
n32,n2049,Undirected,18667,,2.0
n32,n2063,Undirected,18687,,2.0
n32,n2064,Undirected,18705,,2.0
n32,n2065,Undirected,18710,,2.0
n32,n2068,Undirected,18741,,2.0
n32,n2087,Undirected,24525,,2.0
n32,n2092,Undirected,18999,,3.0
n32,n2093,Undirected,19017,,2.0
n32,n2094,Undirected,19018,,2.0
n32,n2099,Undirected,19119,,2.0
n32,n2105,Undirected,19208,,2.0
n32,n2106,Undirected,19209,,2.0
n32,n2112,Undirected,19294,,2.0
n32,n2119,Undirected,19385,,2.0
n32,n2120,Undirected,30569,,2.0
n32,n2141,Undirected,27156,,2.0
n32,n2144,Undirected,19702,,2.0
n32,n2145,Undirected,19711,,2.0
n32,n2146,Undirected,19715,,2.0
n32,n2147,Undirected,19719,,2.0
n32,n2148,Undirected,19720,,2.0
n32,n2163,Undirected,27602,,3.0
n32,n2167,Undirected,20096,,2.0
n32,n2168,Undirected,20100,,2.0
n32,n2175,Undirected,26907,,2.0
n32,n2180,Undirected,20225,,2.0
n32,n2197,Undirected,20504,,2.0
n32,n2201,Undirected,20518,,2.0
n32,n2208,Undirected,31036,,2.0
n32,n2209,Undirected,20656,,3.0
n32,n2210,Undirected,20657,,3.0
n32,n2211,Undirected,20658,,3.0
n32,n2217,Undirected,20736,,2.0
n32,n2232,Undirected,32805,,2.0
n32,n2235,Undirected,21066,,2.0
n32,n2236,Undirected,21071,,2.0
n32,n2248,Undirected,21220,,3.0
n32,n2249,Undirected,21221,,3.0
n32,n2252,Undirected,21251,,2.0
n32,n2253,Undirected,21252,,2.0
n32,n2254,Undirected,21253,,2.0
n32,n2298,Undirected,21973,,2.0
n32,n2303,Undirected,22891,,2.0
n32,n2308,Undirected,21895,,2.0
n32,n2309,Undirected,21914,,2.0
n32,n2310,Undirected,27580,,2.0
n32,n2330,Undirected,34307,,2.0
n32,n2336,Undirected,22358,,2.0
n32,n2352,Undirected,22482,,2.0
n32,n2353,Undirected,22496,,3.0
n32,n2354,Undirected,22498,,2.0
n32,n2381,Undirected,22850,,2.0
n32,n2382,Undirected,22886,,2.0
n32,n2386,Undirected,28367,,2.0
n32,n2389,Undirected,23041,,5.0
n32,n2390,Undirected,23047,,5.0
n32,n2400,Undirected,29303,,3.0
n32,n2406,Undirected,23466,,2.0
n32,n2407,Undirected,23471,,3.0
n32,n2408,Undirected,23472,,2.0
n32,n2411,Undirected,23497,,2.0
n32,n2412,Undirected,23502,,2.0
n32,n2413,Undirected,23527,,2.0
n32,n2414,Undirected,23538,,2.0
n32,n2417,Undirected,26692,,2.0
n32,n2420,Undirected,23729,,2.0
n32,n2421,Undirected,23737,,2.0
n32,n2452,Undirected,24406,,3.0
n32,n2472,Undirected,24390,,2.0
n32,n2474,Undirected,24422,,2.0
n32,n2475,Undirected,24425,,2.0
n32,n2476,Undirected,24428,,2.0
n32,n2489,Undirected,24519,,2.0
n32,n2490,Undirected,24521,,2.0
n32,n2526,Undirected,27430,,2.0
n32,n2535,Undirected,25027,,2.0
n32,n2579,Undirected,25612,,2.0
n32,n2585,Undirected,25713,,3.0
n32,n2586,Undirected,25717,,3.0
n32,n2587,Undirected,25720,,3.0
n32,n2588,Undirected,25738,,2.0
n32,n2589,Undirected,25739,,2.0
n32,n2620,Undirected,27477,,2.0
n32,n2630,Undirected,26430,,2.0
n32,n2635,Undirected,26596,,31.0
n32,n2636,Undirected,26603,,31.0
n32,n2637,Undirected,26613,,31.0
n32,n2638,Undirected,26621,,2.0
n32,n2641,Undirected,26679,,2.0
n32,n2651,Undirected,26882,,2.0
n32,n2654,Undirected,26941,,2.0
n32,n2655,Undirected,26949,,2.0
n32,n2669,Undirected,27153,,2.0
n32,n2670,Undirected,27154,,2.0
n32,n2683,Undirected,27412,,2.0
n32,n2684,Undirected,27414,,2.0
n32,n2692,Undirected,27603,,3.0
n32,n2693,Undirected,27604,,3.0
n32,n2704,Undirected,30217,,2.0
n32,n2718,Undirected,28152,,2.0
n32,n2720,Undirected,28175,,2.0
n32,n2734,Undirected,28354,,2.0
n32,n2735,Undirected,28376,,2.0
n32,n2736,Undirected,28394,,2.0
n32,n2737,Undirected,28395,,2.0
n32,n2757,Undirected,28697,,2.0
n32,n2781,Undirected,29017,,2.0
n32,n2793,Undirected,35123,,2.0
n32,n2797,Undirected,29296,,3.0
n32,n2798,Undirected,29304,,3.0
n32,n2799,Undirected,29305,,3.0
n32,n2801,Undirected,29355,,2.0
n32,n2802,Undirected,29356,,2.0
n32,n2803,Undirected,29358,,2.0
n32,n2804,Undirected,29391,,45.0
n32,n2805,Undirected,29415,,2.0
n32,n2813,Undirected,29484,,2.0
n32,n2814,Undirected,29499,,2.0
n32,n2828,Undirected,29640,,2.0
n32,n2829,Undirected,29651,,2.0
n32,n2854,Undirected,30057,,2.0
n32,n2855,Undirected,30072,,2.0
n32,n2856,Undirected,30073,,2.0
n32,n2862,Undirected,30216,,2.0
n32,n2872,Undirected,30353,,2.0
n32,n2879,Undirected,30477,,2.0
n32,n2880,Undirected,30489,,2.0
n32,n2881,Undirected,30568,,2.0
n32,n2885,Undirected,30674,,2.0
n32,n2891,Undirected,30765,,2.0
n32,n2892,Undirected,30808,,2.0
n32,n2893,Undirected,30828,,3.0
n32,n2894,Undirected,30830,,3.0
n32,n2897,Undirected,30873,,2.0
n32,n2898,Undirected,30874,,2.0
n32,n2901,Undirected,30927,,2.0
n32,n2902,Undirected,30928,,2.0
n32,n2903,Undirected,30949,,2.0
n32,n2908,Undirected,31032,,2.0
n32,n2909,Undirected,31033,,2.0
n32,n2910,Undirected,31034,,2.0
n32,n2911,Undirected,31035,,2.0
n32,n2940,Undirected,31341,,2.0
n32,n2941,Undirected,31347,,2.0
n32,n2947,Undirected,33377,,2.0
n32,n2954,Undirected,31538,,2.0
n32,n2955,Undirected,31560,,2.0
n32,n2957,Undirected,31621,,2.0
n32,n2972,Undirected,33397,,2.0
n32,n2976,Undirected,31890,,2.0
n32,n2984,Undirected,32110,,2.0
n32,n2985,Undirected,32123,,2.0
n32,n2999,Undirected,32280,,2.0
n32,n3000,Undirected,32304,,2.0
n32,n3001,Undirected,32312,,2.0
n32,n3002,Undirected,32334,,2.0
n32,n3019,Undirected,32544,,2.0
n32,n3022,Undirected,32563,,3.0
n32,n3034,Undirected,32697,,2.0
n32,n3045,Undirected,32801,,2.0
n32,n3046,Undirected,32811,,2.0
n32,n3055,Undirected,32959,,2.0
n32,n3066,Undirected,33176,,2.0
n32,n3067,Undirected,33177,,2.0
n32,n3068,Undirected,33178,,2.0
n32,n3070,Undirected,33319,,2.0
n32,n3073,Undirected,33369,,2.0
n32,n3077,Undirected,33436,,2.0
n32,n3092,Undirected,33680,,2.0
n32,n3120,Undirected,34118,,3.0
n32,n3134,Undirected,34308,,2.0
n32,n3142,Undirected,34429,,2.0
n32,n3143,Undirected,34439,,2.0
n32,n3146,Undirected,34508,,3.0
n32,n3161,Undirected,34709,,4.0
n32,n3170,Undirected,34860,,2.0
n32,n3172,Undirected,34924,,2.0
n32,n3184,Undirected,35062,,2.0
n32,n3191,Undirected,35114,,2.0
n32,n3207,Undirected,35450,,2.0
n32,n3214,Undirected,35569,,2.0
n32,n3215,Undirected,35643,,2.0
n33,n34,Undirected,135,,2.0
n33,n35,Undirected,136,,2.0
n33,n36,Undirected,137,,4.0
n33,n39,Undirected,488,,12.0
n33,n40,Undirected,925,,3.0
n33,n41,Undirected,3292,,5.0
n33,n42,Undirected,2988,,10.0
n33,n45,Undirected,15919,,6.0
n33,n46,Undirected,497,,14.0
n33,n52,Undirected,1186,,13.0
n33,n55,Undirected,14070,,3.0
n33,n58,Undirected,5741,,42.0
n33,n59,Undirected,1014,,10.0
n33,n61,Undirected,949,,14.0
n33,n62,Undirected,4547,,8.0
n33,n63,Undirected,26624,,3.0
n33,n64,Undirected,3316,,10.0
n33,n66,Undirected,20661,,7.0
n33,n67,Undirected,13801,,4.0
n33,n68,Undirected,27877,,47.0
n33,n70,Undirected,7579,,5.0
n33,n71,Undirected,1172,,6.0
n33,n72,Undirected,1388,,17.0
n33,n73,Undirected,1182,,11.0
n33,n74,Undirected,950,,40.0
n33,n76,Undirected,7217,,8.0
n33,n77,Undirected,24898,,2.0
n33,n78,Undirected,16462,,2.0
n33,n79,Undirected,12743,,2.0
n33,n82,Undirected,1573,,2.0
n33,n83,Undirected,4216,,8.0
n33,n84,Undirected,29493,,2.0
n33,n85,Undirected,995,,14.0
n33,n86,Undirected,35949,,2.0
n33,n87,Undirected,33682,,2.0
n33,n88,Undirected,2390,,39.0
n33,n93,Undirected,4221,,27.0
n33,n94,Undirected,30836,,3.0
n33,n95,Undirected,8330,,9.0
n33,n96,Undirected,14173,,3.0
n33,n97,Undirected,4958,,2.0
n33,n100,Undirected,3087,,7.0
n33,n101,Undirected,3088,,16.0
n33,n103,Undirected,26582,,31.0
n33,n105,Undirected,4196,,21.0
n33,n106,Undirected,6070,,10.0
n33,n107,Undirected,1752,,17.0
n33,n109,Undirected,13775,,5.0
n33,n111,Undirected,1377,,6.0
n33,n113,Undirected,5710,,12.0
n33,n114,Undirected,20636,,3.0
n33,n117,Undirected,8823,,3.0
n33,n119,Undirected,10818,,2.0
n33,n120,Undirected,3574,,6.0
n33,n124,Undirected,7905,,3.0
n33,n125,Undirected,478,,2.0
n33,n126,Undirected,505,,11.0
n33,n127,Undirected,512,,7.0
n33,n128,Undirected,519,,35.0
n33,n129,Undirected,520,,8.0
n33,n130,Undirected,521,,7.0
n33,n131,Undirected,522,,7.0
n33,n132,Undirected,523,,6.0
n33,n133,Undirected,524,,6.0
n33,n134,Undirected,2321,,4.0
n33,n135,Undirected,13788,,14.0
n33,n136,Undirected,31552,,2.0
n33,n138,Undirected,12409,,5.0
n33,n139,Undirected,7563,,4.0
n33,n141,Undirected,8639,,4.0
n33,n142,Undirected,4564,,11.0
n33,n144,Undirected,6606,,3.0
n33,n145,Undirected,35181,,2.0
n33,n147,Undirected,5636,,44.0
n33,n149,Undirected,7904,,2.0
n33,n155,Undirected,18010,,4.0
n33,n156,Undirected,951,,26.0
n33,n157,Undirected,29773,,2.0
n33,n159,Undirected,30309,,3.0
n33,n162,Undirected,34407,,2.0
n33,n164,Undirected,1745,,49.0
n33,n165,Undirected,13154,,4.0
n33,n168,Undirected,5926,,5.0
n33,n169,Undirected,955,,4.0
n33,n174,Undirected,7866,,4.0
n33,n175,Undirected,16189,,3.0
n33,n176,Undirected,9495,,5.0
n33,n177,Undirected,26414,,2.0
n33,n180,Undirected,22419,,4.0
n33,n185,Undirected,4218,,14.0
n33,n186,Undirected,19160,,48.0
n33,n187,Undirected,2322,,2.0
n33,n188,Undirected,13435,,3.0
n33,n189,Undirected,30810,,2.0
n33,n191,Undirected,5662,,4.0
n33,n192,Undirected,983,,50.0
n33,n193,Undirected,5474,,6.0
n33,n194,Undirected,2502,,11.0
n33,n197,Undirected,7854,,2.0
n33,n200,Undirected,18014,,2.0
n33,n203,Undirected,8822,,10.0
n33,n204,Undirected,1726,,9.0
n33,n206,Undirected,8657,,3.0
n33,n211,Undirected,934,,15.0
n33,n212,Undirected,952,,5.0
n33,n213,Undirected,953,,3.0
n33,n214,Undirected,954,,2.0
n33,n216,Undirected,997,,9.0
n33,n218,Undirected,7834,,2.0
n33,n219,Undirected,13158,,3.0
n33,n220,Undirected,13382,,3.0
n33,n223,Undirected,21600,,3.0
n33,n224,Undirected,8671,,2.0
n33,n226,Undirected,6864,,4.0
n33,n235,Undirected,4548,,4.0
n33,n242,Undirected,27835,,2.0
n33,n243,Undirected,14762,,7.0
n33,n244,Undirected,28690,,4.0
n33,n246,Undirected,6554,,9.0
n33,n248,Undirected,21190,,2.0
n33,n252,Undirected,3208,,4.0
n33,n253,Undirected,1160,,9.0
n33,n254,Undirected,1163,,23.0
n33,n255,Undirected,1192,,42.0
n33,n259,Undirected,9364,,3.0
n33,n263,Undirected,3085,,3.0
n33,n264,Undirected,15918,,2.0
n33,n265,Undirected,14612,,5.0
n33,n269,Undirected,8483,,2.0
n33,n273,Undirected,22504,,2.0
n33,n274,Undirected,5323,,2.0
n33,n276,Undirected,22425,,5.0
n33,n277,Undirected,28738,,3.0
n33,n280,Undirected,16458,,2.0
n33,n282,Undirected,5046,,2.0
n33,n285,Undirected,7004,,7.0
n33,n288,Undirected,14996,,2.0
n33,n291,Undirected,13161,,2.0
n33,n292,Undirected,8309,,4.0
n33,n294,Undirected,1386,,16.0
n33,n295,Undirected,1387,,5.0
n33,n296,Undirected,3573,,6.0
n33,n297,Undirected,23514,,2.0
n33,n302,Undirected,1470,,2.0
n33,n303,Undirected,1471,,2.0
n33,n304,Undirected,1472,,2.0
n33,n305,Undirected,1473,,2.0
n33,n306,Undirected,1474,,2.0
n33,n311,Undirected,30769,,2.0
n33,n322,Undirected,13810,,2.0
n33,n324,Undirected,10091,,8.0
n33,n325,Undirected,1580,,2.0
n33,n326,Undirected,1592,,2.0
n33,n327,Undirected,1593,,5.0
n33,n328,Undirected,7043,,15.0
n33,n329,Undirected,10379,,5.0
n33,n330,Undirected,22876,,8.0
n33,n331,Undirected,18001,,2.0
n33,n332,Undirected,6068,,10.0
n33,n333,Undirected,2405,,5.0
n33,n338,Undirected,25591,,2.0
n33,n339,Undirected,4838,,2.0
n33,n345,Undirected,1707,,2.0
n33,n349,Undirected,5028,,12.0
n33,n351,Undirected,1721,,8.0
n33,n352,Undirected,1733,,8.0
n33,n353,Undirected,1734,,8.0
n33,n354,Undirected,1735,,8.0
n33,n357,Undirected,24897,,2.0
n33,n358,Undirected,1748,,9.0
n33,n359,Undirected,1756,,2.0
n33,n362,Undirected,4164,,17.0
n33,n363,Undirected,30459,,3.0
n33,n364,Undirected,17599,,2.0
n33,n370,Undirected,7312,,2.0
n33,n371,Undirected,29763,,2.0
n33,n374,Undirected,14134,,8.0
n33,n376,Undirected,3000,,83.0
n33,n377,Undirected,26638,,4.0
n33,n378,Undirected,20521,,2.0
n33,n379,Undirected,15729,,8.0
n33,n380,Undirected,33260,,2.0
n33,n382,Undirected,16484,,4.0
n33,n391,Undirected,22853,,2.0
n33,n394,Undirected,3201,,9.0
n33,n395,Undirected,4365,,10.0
n33,n396,Undirected,22502,,2.0
n33,n400,Undirected,4934,,8.0
n33,n403,Undirected,9884,,9.0
n33,n404,Undirected,5253,,7.0
n33,n406,Undirected,34893,,2.0
n33,n407,Undirected,1966,,2.0
n33,n408,Undirected,1970,,5.0
n33,n411,Undirected,14763,,6.0
n33,n414,Undirected,7522,,3.0
n33,n417,Undirected,23779,,2.0
n33,n418,Undirected,8669,,4.0
n33,n419,Undirected,8482,,3.0
n33,n421,Undirected,13242,,2.0
n33,n423,Undirected,4687,,4.0
n33,n433,Undirected,20665,,3.0
n33,n434,Undirected,14942,,2.0
n33,n435,Undirected,7065,,3.0
n33,n436,Undirected,30877,,2.0
n33,n439,Undirected,19213,,2.0
n33,n442,Undirected,19140,,2.0
n33,n443,Undirected,7227,,3.0
n33,n446,Undirected,30369,,4.0
n33,n447,Undirected,10088,,5.0
n33,n448,Undirected,10087,,7.0
n33,n451,Undirected,35176,,3.0
n33,n458,Undirected,7042,,5.0
n33,n459,Undirected,29908,,3.0
n33,n461,Undirected,8223,,4.0
n33,n462,Undirected,5458,,38.0
n33,n463,Undirected,17256,,3.0
n33,n464,Undirected,4686,,4.0
n33,n465,Undirected,33261,,2.0
n33,n472,Undirected,4409,,23.0
n33,n475,Undirected,2417,,4.0
n33,n476,Undirected,2418,,3.0
n33,n477,Undirected,2419,,2.0
n33,n478,Undirected,4826,,4.0
n33,n483,Undirected,26641,,2.0
n33,n488,Undirected,14392,,3.0
n33,n491,Undirected,2492,,2.0
n33,n492,Undirected,32566,,4.0
n33,n495,Undirected,26287,,3.0
n33,n499,Undirected,4567,,12.0
n33,n500,Undirected,15205,,2.0
n33,n502,Undirected,4888,,3.0
n33,n503,Undirected,8400,,2.0
n33,n504,Undirected,13218,,5.0
n33,n506,Undirected,10432,,6.0
n33,n512,Undirected,23462,,2.0
n33,n514,Undirected,8654,,9.0
n33,n515,Undirected,23536,,2.0
n33,n518,Undirected,29492,,4.0
n33,n523,Undirected,31515,,2.0
n33,n524,Undirected,4808,,2.0
n33,n527,Undirected,32569,,3.0
n33,n528,Undirected,14963,,4.0
n33,n532,Undirected,19214,,2.0
n33,n536,Undirected,2867,,2.0
n33,n537,Undirected,2874,,2.0
n33,n538,Undirected,2880,,2.0
n33,n539,Undirected,2885,,2.0
n33,n540,Undirected,2892,,2.0
n33,n541,Undirected,2893,,7.0
n33,n542,Undirected,2894,,2.0
n33,n551,Undirected,15676,,4.0
n33,n554,Undirected,2960,,3.0
n33,n555,Undirected,2971,,7.0
n33,n556,Undirected,3001,,32.0
n33,n557,Undirected,3002,,4.0
n33,n558,Undirected,3003,,2.0
n33,n559,Undirected,3004,,6.0
n33,n571,Undirected,30959,,2.0
n33,n573,Undirected,3086,,2.0
n33,n574,Undirected,3089,,2.0
n33,n576,Undirected,19019,,4.0
n33,n587,Undirected,3205,,9.0
n33,n588,Undirected,3210,,2.0
n33,n596,Undirected,3291,,2.0
n33,n597,Undirected,3293,,2.0
n33,n598,Undirected,3314,,2.0
n33,n599,Undirected,3315,,3.0
n33,n600,Undirected,3318,,2.0
n33,n601,Undirected,30308,,2.0
n33,n603,Undirected,18736,,2.0
n33,n605,Undirected,3365,,4.0
n33,n606,Undirected,28684,,2.0
n33,n608,Undirected,26879,,2.0
n33,n609,Undirected,3391,,3.0
n33,n610,Undirected,3400,,24.0
n33,n611,Undirected,3401,,3.0
n33,n612,Undirected,3402,,3.0
n33,n613,Undirected,3403,,3.0
n33,n614,Undirected,26303,,2.0
n33,n616,Undirected,4688,,7.0
n33,n617,Undirected,7005,,2.0
n33,n619,Undirected,21886,,3.0
n33,n620,Undirected,4399,,4.0
n33,n624,Undirected,13611,,3.0
n33,n631,Undirected,34440,,2.0
n33,n633,Undirected,13217,,6.0
n33,n634,Undirected,35586,,2.0
n33,n635,Undirected,19174,,3.0
n33,n636,Undirected,23424,,2.0
n33,n638,Undirected,18701,,2.0
n33,n641,Undirected,3575,,7.0
n33,n642,Undirected,3576,,2.0
n33,n645,Undirected,23037,,5.0
n33,n648,Undirected,35232,,2.0
n33,n651,Undirected,18981,,2.0
n33,n658,Undirected,4163,,4.0
n33,n659,Undirected,4685,,3.0
n33,n661,Undirected,7061,,3.0
n33,n664,Undirected,5428,,2.0
n33,n674,Undirected,8824,,5.0
n33,n675,Undirected,23434,,2.0
n33,n680,Undirected,7069,,5.0
n33,n685,Undirected,12677,,3.0
n33,n686,Undirected,12673,,3.0
n33,n687,Undirected,3799,,4.0
n33,n690,Undirected,30497,,2.0
n33,n691,Undirected,6410,,6.0
n33,n695,Undirected,5054,,4.0
n33,n698,Undirected,35182,,2.0
n33,n699,Undirected,7588,,3.0
n33,n702,Undirected,10089,,8.0
n33,n704,Undirected,12132,,2.0
n33,n705,Undirected,7524,,3.0
n33,n711,Undirected,29024,,2.0
n33,n713,Undirected,20660,,4.0
n33,n720,Undirected,25168,,2.0
n33,n722,Undirected,35124,,2.0
n33,n725,Undirected,23745,,2.0
n33,n726,Undirected,7527,,4.0
n33,n734,Undirected,26904,,2.0
n33,n735,Undirected,9397,,2.0
n33,n738,Undirected,23751,,2.0
n33,n739,Undirected,28893,,2.0
n33,n741,Undirected,6197,,2.0
n33,n744,Undirected,14400,,2.0
n33,n745,Undirected,4173,,4.0
n33,n746,Undirected,4174,,2.0
n33,n751,Undirected,4203,,2.0
n33,n752,Undirected,4210,,9.0
n33,n763,Undirected,4286,,4.0
n33,n765,Undirected,15708,,2.0
n33,n770,Undirected,4372,,2.0
n33,n771,Undirected,4378,,2.0
n33,n772,Undirected,4385,,3.0
n33,n774,Undirected,23506,,2.0
n33,n775,Undirected,23507,,2.0
n33,n776,Undirected,4403,,3.0
n33,n777,Undirected,4406,,2.0
n33,n778,Undirected,4408,,3.0
n33,n779,Undirected,16106,,2.0
n33,n781,Undirected,27549,,6.0
n33,n785,Undirected,33380,,2.0
n33,n786,Undirected,33103,,2.0
n33,n787,Undirected,17247,,2.0
n33,n789,Undirected,27542,,4.0
n33,n794,Undirected,27876,,2.0
n33,n798,Undirected,4571,,3.0
n33,n800,Undirected,8407,,2.0
n33,n802,Undirected,14903,,3.0
n33,n806,Undirected,4601,,5.0
n33,n807,Undirected,18443,,46.0
n33,n808,Undirected,18113,,2.0
n33,n815,Undirected,35842,,2.0
n33,n816,Undirected,33681,,2.0
n33,n818,Undirected,4689,,2.0
n33,n828,Undirected,28380,,2.0
n33,n832,Undirected,4831,,2.0
n33,n833,Undirected,4839,,2.0
n33,n834,Undirected,4840,,2.0
n33,n835,Undirected,13399,,4.0
n33,n838,Undirected,13811,,3.0
n33,n840,Undirected,13608,,3.0
n33,n842,Undirected,7006,,2.0
n33,n843,Undirected,22490,,2.0
n33,n846,Undirected,25981,,5.0
n33,n850,Undirected,22330,,5.0
n33,n851,Undirected,4924,,2.0
n33,n852,Undirected,4935,,2.0
n33,n853,Undirected,4936,,2.0
n33,n854,Undirected,18433,,2.0
n33,n856,Undirected,4959,,2.0
n33,n858,Undirected,32798,,2.0
n33,n868,Undirected,5040,,2.0
n33,n869,Undirected,25779,,3.0
n33,n875,Undirected,18454,,5.0
n33,n876,Undirected,10380,,5.0
n33,n877,Undirected,28737,,2.0
n33,n878,Undirected,12403,,3.0
n33,n880,Undirected,5104,,15.0
n33,n885,Undirected,22822,,3.0
n33,n886,Undirected,31615,,2.0
n33,n897,Undirected,26911,,2.0
n33,n898,Undirected,13512,,2.0
n33,n901,Undirected,27496,,2.0
n33,n903,Undirected,25985,,3.0
n33,n906,Undirected,5714,,2.0
n33,n907,Undirected,12421,,3.0
n33,n908,Undirected,5435,,2.0
n33,n909,Undirected,5436,,6.0
n33,n910,Undirected,5465,,2.0
n33,n911,Undirected,5475,,2.0
n33,n912,Undirected,5476,,2.0
n33,n925,Undirected,14069,,3.0
n33,n928,Undirected,5627,,2.0
n33,n929,Undirected,5628,,2.0
n33,n930,Undirected,5638,,5.0
n33,n936,Undirected,23456,,2.0
n33,n938,Undirected,6862,,2.0
n33,n940,Undirected,5736,,6.0
n33,n941,Undirected,5748,,4.0
n33,n942,Undirected,5751,,4.0
n33,n943,Undirected,5754,,4.0
n33,n947,Undirected,21909,,2.0
n33,n951,Undirected,22316,,3.0
n33,n954,Undirected,32593,,2.0
n33,n955,Undirected,5920,,2.0
n33,n956,Undirected,5925,,2.0
n33,n958,Undirected,10051,,3.0
n33,n959,Undirected,21055,,2.0
n33,n961,Undirected,6987,,3.0
n33,n962,Undirected,13610,,3.0
n33,n963,Undirected,23493,,3.0
n33,n970,Undirected,6056,,2.0
n33,n971,Undirected,6069,,3.0
n33,n977,Undirected,34914,,2.0
n33,n984,Undirected,6200,,4.0
n33,n985,Undirected,6203,,2.0
n33,n990,Undirected,18044,,4.0
n33,n999,Undirected,23535,,3.0
n33,n1000,Undirected,29416,,2.0
n33,n1006,Undirected,6375,,2.0
n33,n1010,Undirected,10561,,3.0
n33,n1014,Undirected,6419,,2.0
n33,n1015,Undirected,6420,,2.0
n33,n1020,Undirected,15939,,4.0
n33,n1022,Undirected,6535,,2.0
n33,n1023,Undirected,6547,,4.0
n33,n1024,Undirected,6564,,4.0
n33,n1029,Undirected,14966,,5.0
n33,n1032,Undirected,6651,,2.0
n33,n1033,Undirected,17260,,6.0
n33,n1037,Undirected,6678,,2.0
n33,n1038,Undirected,6683,,2.0
n33,n1039,Undirected,6687,,2.0
n33,n1040,Undirected,6691,,2.0
n33,n1046,Undirected,21258,,3.0
n33,n1050,Undirected,13514,,2.0
n33,n1056,Undirected,16509,,3.0
n33,n1058,Undirected,10029,,4.0
n33,n1060,Undirected,6861,,2.0
n33,n1061,Undirected,6863,,2.0
n33,n1063,Undirected,14619,,3.0
n33,n1067,Undirected,27865,,2.0
n33,n1071,Undirected,7007,,2.0
n33,n1072,Undirected,7008,,3.0
n33,n1078,Undirected,7074,,2.0
n33,n1079,Undirected,7075,,2.0
n33,n1080,Undirected,33530,,3.0
n33,n1096,Undirected,7226,,4.0
n33,n1103,Undirected,7297,,5.0
n33,n1104,Undirected,7302,,2.0
n33,n1105,Undirected,7306,,2.0
n33,n1106,Undirected,7311,,2.0
n33,n1107,Undirected,29345,,2.0
n33,n1120,Undirected,30834,,3.0
n33,n1121,Undirected,31038,,2.0
n33,n1125,Undirected,7523,,2.0
n33,n1126,Undirected,7525,,2.0
n33,n1127,Undirected,7526,,2.0
n33,n1133,Undirected,7564,,4.0
n33,n1134,Undirected,7597,,5.0
n33,n1138,Undirected,35454,,4.0
n33,n1140,Undirected,8219,,11.0
n33,n1145,Undirected,13413,,3.0
n33,n1157,Undirected,19020,,2.0
n33,n1158,Undirected,31613,,2.0
n33,n1161,Undirected,7810,,2.0
n33,n1162,Undirected,7824,,4.0
n33,n1163,Undirected,7879,,2.0
n33,n1164,Undirected,7880,,2.0
n33,n1165,Undirected,7902,,2.0
n33,n1169,Undirected,11371,,4.0
n33,n1188,Undirected,24993,,2.0
n33,n1195,Undirected,21872,,2.0
n33,n1196,Undirected,8147,,5.0
n33,n1197,Undirected,8151,,5.0
n33,n1198,Undirected,8155,,5.0
n33,n1215,Undirected,8326,,2.0
n33,n1216,Undirected,8327,,2.0
n33,n1217,Undirected,8328,,2.0
