Id,Label,name,Degree,Weighted Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
n396,n396,Ha,4,12.0,5.0,0.3492278515307505,0.0,7,3.055021564452505E-4,0,1.0,6,0.02197577045632894
n397,n397,D,4,12.0,5.0,0.3492278515307505,0.0,7,3.055021564452505E-4,0,1.0,6,0.02197577045632894
n398,n398,After,14,28.0,4.0,0.40369558409019735,5.77828575142801E-4,13,5.727426393159901E-4,0,0.4945054945054945,45,0.0701275959249021
n399,n399,believe,8,16.0,4.0,0.39406909202078877,0.0,0,3.5301105203543897E-4,0,1.0,28,0.06209368784883805
n400,n400,maybe,19,40.0,4.0,0.40662460567823344,7.423994927588682E-4,8,8.061714985692637E-4,0,0.45614035087719296,78,0.09482545797001908
n401,n401,Holy,14,31.0,4.0,0.3961278426551936,1.1782817540718228E-4,1,6.691421382480886E-4,0,0.5164835164835165,47,0.06582225036668314
n402,n402,crap,6,12.0,4.0,0.3767904121601871,0.0,1,3.1149851530899605E-4,0,1.0,15,0.03973705528259246
n403,n403,wellmade,6,12.0,4.0,0.3767904121601871,0.0,1,3.1149851530899605E-4,0,1.0,15,0.039737055282592464
n404,n404,authentic,8,16.0,5.0,0.35218579234972675,0.0,9,3.981024908833818E-4,0,1.0,28,0.02552673371093129
n405,n405,Terrifying,8,16.0,5.0,0.35218579234972675,0.0,9,3.981024908833818E-4,0,1.0,28,0.02552673371093129
n406,n406,account,8,16.0,5.0,0.35218579234972675,0.0,9,3.9810249088338174E-4,0,1.0,28,0.025526733710931292
n407,n407,attack,21,44.0,4.0,0.3765702600058428,7.031069444892921E-4,9,8.990341217478603E-4,0,0.40476190476190477,85,0.06064821685779981
n408,n408,kidnapping,8,16.0,5.0,0.35218579234972675,0.0,9,3.9810249088338174E-4,0,1.0,28,0.025526733710931292
n409,n409,probably,26,75.0,4.0,0.4282392026578073,5.419625209192592E-4,0,0.0012785112665340988,0,0.49230769230769234,160,0.15236438716752676
n410,n410,saddest,4,8.0,4.0,0.3804604486422668,0.0,11,2.5683818306697657E-4,0,1.0,6,0.033837498342324045
n411,n411,titanic,4,8.0,4.0,0.3804604486422668,0.0,11,2.5683818306697657E-4,0,1.0,6,0.03383749834232405
n412,n412,Do,26,54.0,4.0,0.4254125412541254,0.0013587397303655576,5,0.0010374255529032002,0,0.3723076923076923,121,0.1308785803073924
n413,n413,worry,11,23.0,4.0,0.391317547055252,2.790842589666752E-4,5,5.26915147283894E-4,0,0.6727272727272727,37,0.055802525446924836
n414,n414,Everything,12,27.0,4.0,0.3951563458001226,2.0178923456833442E-4,5,5.67678982380572E-4,0,0.6363636363636364,42,0.06296475308917092
n415,n415,okay,8,16.0,4.0,0.3908429351121892,0.0,5,3.719590353588588E-4,0,1.0,28,0.0530333166613691
n416,n416,late,22,45.0,4.0,0.4053459119496855,7.635279352063264E-4,0,8.545264945484385E-4,0,0.3593073593073593,83,0.08822591934413428
n417,n417,party,19,38.0,4.0,0.41594062600838977,2.912874958196855E-4,0,7.0761412147494E-4,0,0.6140350877192983,105,0.11123300086340551
n418,n418,Run,7,14.0,4.0,0.3838594401429422,0.0,29,3.3140366061377123E-4,0,1.0,21,0.03785571961775774
n419,n419,walk,23,47.0,4.0,0.42387372574810916,5.408132490634407E-4,29,8.763750546221083E-4,0,0.4782608695652174,121,0.12284359930596817
n420,n420,w,15,59.0,4.0,0.3989476942123181,1.6227986353298753E-4,9,0.0010198925131833848,0,0.45714285714285713,48,0.07034885300884747
n421,n421,security,6,36.0,4.0,0.3867386738673867,0.0,9,6.719698570269181E-4,0,1.0,15,0.03497248308878765
n422,n422,successfully,6,36.0,4.0,0.3867386738673867,0.0,9,6.719698570269181E-4,0,1.0,15,0.03497248308878765
n423,n423,Other,9,18.0,6.0,0.2628466557911909,0.0,27,6.18690941515918E-4,0,1.0,36,0.003706875908949903
n424,n424,coming,9,18.0,6.0,0.2628466557911909,0.0,27,6.18690941515918E-4,0,1.0,36,0.003706875908949903
n425,n425,month,17,34.0,5.0,0.32732351447435243,0.003980851402203057,27,9.485632127723632E-4,0,0.47058823529411764,64,0.015200911774689603
n426,n426,include,17,35.0,5.0,0.3492278515307505,0.00786531972905493,27,9.785268657636367E-4,0,0.47058823529411764,64,0.022773488516201867
n427,n427,Alice,9,18.0,6.0,0.2628466557911909,0.0,27,6.186909415159182E-4,0,1.0,36,0.0037068759089499037
n428,n428,German,9,18.0,6.0,0.2628466557911909,0.0,27,6.186909415159183E-4,0,1.0,36,0.0037068759089499037
n429,n429,cinematic,9,18.0,6.0,0.2628466557911909,0.0,27,6.18690941515918E-4,0,1.0,36,0.0037068759089499037
n430,n430,triumph,9,18.0,6.0,0.2628466557911909,0.0,27,6.18690941515918E-4,0,1.0,36,0.0037068759089499037
n431,n431,Downfall,9,18.0,6.0,0.2628466557911909,0.0,27,6.18690941515918E-4,0,1.0,36,0.0037068759089499037
n432,n432,eek,9,18.0,6.0,0.2628466557911909,0.0,27,6.18690941515918E-4,0,1.0,36,0.0037068759089499037
n433,n433,Definitely,31,67.0,4.0,0.424292297564187,9.28606329522806E-4,1,0.0011808604794880768,0,0.3741935483870968,174,0.1644345943525789
n434,n434,fall,13,26.0,4.0,0.41594062600838977,2.7181672810277894E-4,13,5.311382357622766E-4,0,0.6410256410256411,50,0.10010223634839117
n435,n435,Watched,27,54.0,4.0,0.3984544049459042,0.0036030343651228935,27,0.0010547062806533607,0,0.3817663817663818,134,0.11045659681334236
n436,n436,lead,9,18.0,4.0,0.3664013644115975,0.0,1,3.8859733976314E-4,0,1.0,36,0.04874295890424327
n437,n437,proud,14,32.0,4.0,0.39649338665026146,5.908038106690784E-5,29,6.159296435966345E-4,0,0.8461538461538461,77,0.06849124454718115
n438,n438,American,14,32.0,4.0,0.39649338665026146,5.908038106690784E-5,29,6.159296435966345E-4,0,0.8461538461538461,77,0.06849124454718114
n439,n439,navy,27,61.0,4.0,0.41594062600838977,0.0011415884910514439,29,0.001153531931105844,0,0.34472934472934474,121,0.10862545764130617
n440,n440,ALAMO,7,14.0,5.0,0.32558726951250316,0.0,18,4.59905487543029E-4,0,1.0,21,0.00935453970338127
n441,n441,IS,7,14.0,5.0,0.32558726951250316,0.0,18,4.59905487543029E-4,0,1.0,21,0.00935453970338127
n442,n442,BEST,7,14.0,5.0,0.32558726951250316,0.0,18,4.59905487543029E-4,0,1.0,21,0.00935453970338127
n443,n443,discount,7,14.0,5.0,0.32558726951250316,0.0,18,4.59905487543029E-4,0,1.0,21,0.009354539703381272
n444,n444,place,7,14.0,5.0,0.32558726951250316,0.0,18,4.59905487543029E-4,0,1.0,21,0.00935453970338127
n445,n445,Went,27,66.0,4.0,0.4298099366455485,1.9068167613642896E-4,1,0.0011203225299605652,0,0.5470085470085471,192,0.18344754441620348
n446,n446,league,9,18.0,4.0,0.4047095761381476,0.0,1,3.7949597964387604E-4,0,1.0,36,0.08896495478915575
n447,n447,own,9,18.0,4.0,0.4047095761381476,0.0,1,3.7949597964387604E-4,0,1.0,36,0.08896495478915574
n448,n448,somebody,2,4.0,5.0,0.2942250627710568,0.0,13,1.932231114655774E-4,0,1.0,1,0.0035309626683831677
n449,n449,NW,0,0.0,0.0,0.0,0.0,16,1.140641041326934E-4,4,0.0,0,0.0
n450,n450,tho,3,6.0,4.0,0.3823791159893207,0.0,1,2.0246003877507198E-4,0,1.0,3,0.03627371674056678
n451,n451,edge,63,141.0,4.0,0.4580668088130775,0.0036433221022743605,1,0.002316845843921464,0,0.28110599078341014,549,0.2889821243501314
n452,n452,type,13,26.0,4.0,0.39857761286332716,0.0,1,5.021420745801361E-4,0,1.0,78,0.0757722036569355
n453,n453,pick,18,41.0,4.0,0.40868738110336084,9.681238766291469E-5,1,7.206175381863733E-4,0,0.6274509803921569,96,0.09528640860580087
n454,n454,Film,13,26.0,4.0,0.39857761286332716,0.0,1,5.021420745801361E-4,0,1.0,78,0.07577220365693549
n455,n455,Year,13,26.0,4.0,0.39857761286332716,0.0,1,5.021420745801361E-4,0,1.0,78,0.0757722036569355
n456,n456,SO,25,58.0,4.0,0.41446945337620583,0.0014607768446262713,13,0.0012056300004277404,0,0.31,93,0.10005100151650102
n457,n457,GOOD,12,31.0,4.0,0.3852361028093246,3.327891583164836E-4,13,7.438044547154971E-4,0,0.5151515151515151,34,0.0454213817323069
n458,n458,Sarah,7,14.0,4.0,0.38012385726924214,0.0,13,3.934996987289808E-4,0,1.0,21,0.03444297387276326
n459,n459,slightly,7,14.0,4.0,0.38012385726924214,0.0,13,3.934996987289808E-4,0,1.0,21,0.034442973872763266
n460,n460,words,7,14.0,4.0,0.38012385726924214,0.0,13,3.934996987289808E-4,0,1.0,21,0.03444297387276326
n461,n461,Street,7,14.0,4.0,0.38012385726924214,0.0,13,3.934996987289808E-4,0,1.0,21,0.034442973872763266
n462,n462,pursue,7,14.0,4.0,0.34548378450817474,0.0,13,4.156749951245624E-4,0,1.0,21,0.02229543090094064
n463,n463,career,9,18.0,4.0,0.3457618025751073,3.0241132964541577E-4,13,5.478687259205273E-4,0,0.6388888888888888,23,0.023745242511039225
n464,n464,word,15,32.0,4.0,0.3989476942123181,0.00183529379394474,13,7.895580716311109E-4,0,0.42857142857142855,45,0.06443034882073294
n465,n465,HANKS,11,23.0,4.0,0.3458545747249799,0.005905529900981,13,9.112321739149359E-4,0,0.45454545454545453,25,0.023208550476942678
n466,n466,inspiration,7,14.0,4.0,0.34548378450817474,0.0,13,4.156749951245624E-4,0,1.0,21,0.02229543090094064
n467,n467,even,24,48.0,5.0,0.3804604486422668,7.31203367469546E-4,8,9.1209268906404E-4,0,0.322463768115942,89,0.08406281670242766
n468,n468,Kept,6,12.0,4.0,0.35666851134477034,0.0,1,2.885997576819909E-4,0,1.0,15,0.03835677606674466
n469,n469,disappoint,10,22.0,4.0,0.4003105590062112,6.004510300482805E-6,0,4.245444115068546E-4,0,0.7777777777777778,35,0.08924943230256611
n470,n470,Ca,23,47.0,4.0,0.4172871479443186,4.991025431114506E-4,0,8.921621312215634E-4,0,0.44664031620553357,113,0.12494683288358002
n471,n471,ride,10,20.0,5.0,0.3343709468223087,1.7205764456058E-5,1,4.866327332604384E-4,0,0.8,36,0.01930116065166911
n472,n472,ass,11,26.0,4.0,0.3854665071770335,3.0357247848941015E-4,29,5.487784806605858E-4,0,0.6545454545454545,36,0.046580643739050485
n473,n473,Sad,2,4.0,4.0,0.34502141327623126,0.0,1,2.5052428035580483E-4,0,1.0,1,0.013543367987072199
n474,n474,die,2,4.0,4.0,0.34502141327623126,0.0,1,2.505242803558048E-4,0,1.0,1,0.013543367987072199
n475,n475,Would,5,10.0,4.0,0.3764602803738318,0.0,1,2.581359337668431E-4,0,1.0,10,0.0398204165785771
n476,n476,highly,23,59.0,4.0,0.4224844313339889,4.4666085504915776E-4,1,0.001044953228158962,0,0.48221343873517786,122,0.1369860067197163
n477,n477,decent,5,10.0,5.0,0.3471586318340964,0.0,1,2.927909256439597E-4,0,1.0,10,0.022035426788431206
n478,n478,They,10,22.0,5.0,0.36055944055944056,5.910828614607064E-5,11,4.898433292099762E-4,0,0.5555555555555556,25,0.03950307266193918
n479,n479,clinic,5,10.0,5.0,0.3471586318340964,0.0,1,2.927909256439597E-4,0,1.0,10,0.022035426788431206
n480,n480,family,12,24.0,4.0,0.40804051915163025,0.0,1,4.8609223429629713E-4,0,1.0,66,0.08816457946205798
n481,n481,riveting,21,42.0,4.0,0.41248,9.241201780217734E-4,1,8.320185830138439E-4,0,0.5428571428571428,114,0.10426871565434138
n482,n482,showdown,12,24.0,4.0,0.40804051915163025,0.0,1,4.860922342962971E-4,0,1.0,66,0.08816457946205797
n483,n483,latter,12,24.0,4.0,0.40804051915163025,0.0,1,4.860922342962971E-4,0,1.0,66,0.08816457946205797
n484,n484,half,18,36.0,4.0,0.4136713735558408,8.782374896774975E-4,8,7.29824640814923E-4,0,0.5751633986928104,88,0.09918552463276645
n485,n485,Cried,6,20.0,4.0,0.3775629759812537,0.0,1,4.1927623051844076E-4,0,1.0,15,0.035283964452823426
n486,n486,first,13,34.0,4.0,0.3852361028093246,1.640301406558117E-4,1,6.518208467165044E-4,0,0.5512820512820513,43,0.0537261689082863
n487,n487,today,59,137.0,4.0,0.4464842396951853,0.012367145778102415,1,0.0027101648046988598,0,0.17884278199883108,306,0.19787415787802534
n488,n488,Emotionally,1,2.0,1.0,1.0,0.0,17,7.604273608846223E-4,5,0.0,0,2.0753693855735241E-4
n489,n489,unstable,1,2.0,1.0,1.0,0.0,17,7.604273608846223E-4,5,0.0,0,2.0753693855735241E-4
n490,n490,Cap,9,19.0,4.0,0.3532474650589203,0.0,1,4.4922991993333436E-4,0,1.0,36,0.026087244715213304
n491,n491,next,17,35.0,4.0,0.3961278426551936,4.330836349268711E-4,1,7.53909966468507E-4,0,0.5220588235294118,71,0.05780733180803013
n492,n492,Took,9,19.0,4.0,0.3532474650589203,0.0,1,4.492299199333343E-4,0,1.0,36,0.026087244715213304
n493,n493,son,17,35.0,4.0,0.3608622620380739,7.513739219050981E-4,1,7.799577377856254E-4,0,0.47794117647058826,65,0.03723540582297563
n494,n494,Mind,9,19.0,4.0,0.3532474650589203,0.0,1,4.492299199333343E-4,0,1.0,36,0.026087244715213304
n495,n495,blowing,13,28.0,4.0,0.3575589459084605,7.155901954124575E-5,1,6.264941858388727E-4,0,0.5897435897435898,46,0.03202707464349634
n496,n496,Girl,7,14.0,5.0,0.33144767292363075,0.0,18,3.936970571221693E-4,0,1.0,21,0.013268476400298
n497,n497,wish,7,14.0,5.0,0.33144767292363075,0.0,18,3.936970571221693E-4,0,1.0,21,0.013268476400298
n498,n498,SEAL,13,26.0,5.0,0.34566908018235454,2.562755528663629E-4,18,6.772513666523891E-4,0,0.47435897435897434,37,0.025741357824558227
n499,n499,No,14,33.0,5.0,0.35607734806629837,2.4373639728176072E-4,18,8.233311237527272E-4,0,0.4945054945054945,45,0.030185930989981704
n500,n500,commentary,7,14.0,5.0,0.33144767292363075,0.0,18,3.936970571221692E-4,0,1.0,21,0.013268476400297996
n501,n501,breathless,9,18.0,5.0,0.3369934640522876,0.0,4,5.041411943833798E-4,0,1.0,36,0.015632965428133472
n502,n502,synergy,9,18.0,5.0,0.3369934640522876,0.0,4,5.041411943833798E-4,0,1.0,36,0.015632965428133472
n503,n503,action,19,44.0,4.0,0.40205864004990644,0.0012990615266893785,4,0.0010298539132265272,0,0.38596491228070173,66,0.06583091104244629
n504,n504,personal,9,18.0,5.0,0.3369934640522876,0.0,4,5.041411943833798E-4,0,1.0,36,0.015632965428133472
n505,n505,drama,33,66.0,4.0,0.4193233571893299,0.002633246521565888,4,0.001335458074780275,0,0.29924242424242425,158,0.1291827149095606
n506,n506,culminating,9,18.0,5.0,0.3369934640522876,0.0,4,5.041411943833798E-4,0,1.0,36,0.015632965428133472
n507,n507,arresting,9,18.0,5.0,0.3369934640522876,0.0,4,5.041411943833798E-4,0,1.0,36,0.015632965428133472
n508,n508,style,9,18.0,5.0,0.3369934640522876,0.0,4,5.041411943833798E-4,0,1.0,36,0.015632965428133472
n509,n509,Review,9,18.0,5.0,0.3369934640522876,0.0,4,5.041411943833798E-4,0,1.0,36,0.01563296542813347
n510,n510,Glad,9,19.0,4.0,0.3660891792104516,0.0,1,3.999762778667563E-4,0,1.0,36,0.04489917867938833
n511,n511,done,24,57.0,4.0,0.3904877309906089,0.0013283999707876543,4,0.0010225182568943635,0,0.43478260869565216,120,0.09533812508787512
n512,n512,boob,5,10.0,5.0,0.352089593007375,0.0,0,2.814176028081491E-4,0,1.0,10,0.03623943225448298
n513,n513,sweat,5,10.0,5.0,0.352089593007375,0.0,0,2.814176028081491E-4,0,1.0,10,0.03623943225448298
n514,n514,weird,6,12.0,5.0,0.32690844534618313,0.0,29,4.98104016157035E-4,0,1.0,15,0.008412203005274047
n515,n515,drug,6,12.0,5.0,0.32690844534618313,0.0,29,4.98104016157035E-4,0,1.0,15,0.008412203005274049
n516,n516,grass,6,12.0,5.0,0.32690844534618313,0.0,29,4.98104016157035E-4,0,1.0,15,0.008412203005274047
n517,n517,Somalians,6,12.0,5.0,0.32690844534618313,0.0,29,4.98104016157035E-4,0,1.0,15,0.008412203005274049
n518,n518,chewing,6,12.0,5.0,0.32690844534618313,0.0,29,4.98104016157035E-4,0,1.0,15,0.008412203005274047
n519,n519,blink,6,12.0,5.0,0.32690844534618313,0.0,29,4.98104016157035E-4,0,1.0,15,0.008412203005274049
n520,n520,seriousness,5,10.0,4.0,0.386970879615731,0.0,1,2.7060399418934767E-4,0,1.0,10,0.04099257259015653
n521,n521,let,19,45.0,4.0,0.36765544780376497,8.642019433703381E-4,11,9.167986630435257E-4,0,0.34502923976608185,59,0.050657756484647834
n522,n522,win,34,122.0,4.0,0.4195963541666667,0.002216550116154145,8,0.002016577365417327,0,0.30124777183600715,169,0.13984573565766228
n523,n523,nauseous,3,6.0,4.0,0.37427409988385596,0.0,1,2.0263017878358405E-4,0,1.0,3,0.02947948051785231
n524,n524,Thumbs,8,17.0,4.0,0.36361071932299016,8.11387354130215E-5,0,4.3087875047963443E-4,0,0.6428571428571429,18,0.03913754111712819
n525,n525,nervous,6,13.0,4.0,0.34743935309973045,0.0,0,3.2707260426898823E-4,0,1.0,15,0.027507499851691024
n526,n526,pee,6,13.0,4.0,0.34743935309973045,0.0,0,3.2707260426898823E-4,0,1.0,15,0.027507499851691018
n527,n527,bit,22,45.0,4.0,0.41473616473616476,2.707275220814551E-4,0,8.038742390574046E-4,0,0.4935064935064935,114,0.1226076947659306
n528,n528,easy,17,34.0,4.0,0.3922702373706634,2.591394606609769E-4,0,6.561674522121512E-4,0,0.5367647058823529,73,0.06940117718803486
n529,n529,reading,4,8.0,4.0,0.3766803039158387,0.0,1,2.343466532933256E-4,0,1.0,6,0.03257820951617273
n530,n530,beast,2,4.0,5.0,0.34511378848728247,0.0,18,1.8600045559263113E-4,0,1.0,1,0.014535466137198052
n531,n531,dad,10,30.0,4.0,0.3575589459084605,1.323365138408965E-4,4,6.556194931195046E-4,0,0.5555555555555556,25,0.030530400624462068
n532,n532,birthday,3,6.0,5.0,0.3301741803278688,0.0,1,2.26913161677465E-4,0,1.0,3,0.010700223795659288
n533,n533,wait,5,10.0,4.0,0.3852361028093246,0.0,1,2.8731894158242276E-4,0,1.0,10,0.038701534200222425
n534,n534,screwdriver,5,10.0,4.0,0.3852361028093246,0.0,1,2.8731894158242276E-4,0,1.0,10,0.038701534200222425
n535,n535,only,16,42.0,4.0,0.3738399071925754,0.00400770875720951,11,9.405143528890427E-4,0,0.3416666666666667,41,0.047429159806745814
n536,n536,playing,6,12.0,4.0,0.36330326944757607,0.0,1,2.89145873236721E-4,0,1.0,15,0.04179263994118615
n537,n537,nothing,28,58.0,4.0,0.4050911376492772,0.0018065863531615118,4,0.00104556739230354,0,0.41534391534391535,157,0.11465447114246734
n538,n538,Watching,1,2.0,5.0,0.27159713442899286,0.0,1,2.154168371516211E-4,0,0.0,0,6.299799225691009E-4
n539,n539,Add,8,16.0,4.0,0.3747093023255814,0.0,7,4.313403180227737E-4,0,1.0,28,0.030723578945354182
n540,n540,list,25,51.0,4.0,0.40331664580725907,0.0015318820397736098,7,0.0010689134914272575,0,0.2866666666666667,86,0.08537469506058172
n541,n541,motion,8,16.0,4.0,0.3747093023255814,0.0,7,4.313403180227737E-4,0,1.0,28,0.03072357894535419
n542,n542,Despite,8,16.0,4.0,0.3747093023255814,0.0,7,4.313403180227737E-4,0,1.0,28,0.030723578945354182
n543,n543,fantastic,12,24.0,4.0,0.3830609212481426,7.235641845804373E-5,7,5.566010485029758E-4,0,0.5757575757575758,38,0.04847948082138323
n544,n544,provoking,8,16.0,4.0,0.3747093023255814,0.0,7,4.3134031802277375E-4,0,1.0,28,0.030723578945354182
n545,n545,excellent,22,51.0,4.0,0.4142030848329049,6.384692870456612E-4,1,0.001013402044525242,0,0.36363636363636365,84,0.10360340841618543
n546,n546,Common,6,18.0,4.0,0.3584538375973304,0.0,1,4.179509898930112E-4,0,1.0,15,0.03002570291539214
n547,n547,denominator,6,18.0,4.0,0.3584538375973304,0.0,1,4.179509898930112E-4,0,1.0,15,0.03002570291539214
n548,n548,me,8,16.0,5.0,0.3102286401925391,0.0,11,4.438801912710357E-4,0,1.0,28,0.0073135680837824206
n549,n549,Di,8,16.0,5.0,0.3102286401925391,0.0,11,4.4388019127103575E-4,0,1.0,28,0.0073135680837824206
n550,n550,hanging,8,16.0,5.0,0.3102286401925391,0.0,11,4.438801912710357E-4,0,1.0,28,0.0073135680837824206
n551,n551,n,8,16.0,5.0,0.3102286401925391,0.0,11,4.4388019127103575E-4,0,1.0,28,0.007313568083782419
n552,n552,Aunt,8,16.0,5.0,0.3102286401925391,0.0,11,4.4388019127103575E-4,0,1.0,28,0.007313568083782419
n553,n553,Rosie,8,16.0,5.0,0.3102286401925391,0.0,11,4.4388019127103575E-4,0,1.0,28,0.007313568083782419
n554,n554,Many,10,29.0,5.0,0.35775742436858177,1.9811955572633612E-4,0,5.886595256712379E-4,0,0.8,36,0.048413415459452706
n555,n555,Find,6,12.0,5.0,0.32857507009941367,0.0,18,3.8397911070491323E-4,0,1.0,15,0.012988435113162593
n556,n556,Christian,6,12.0,5.0,0.32857507009941367,0.0,18,3.8397911070491323E-4,0,1.0,15,0.012988435113162593
n557,n557,dialogue,6,12.0,5.0,0.32857507009941367,0.0,18,3.839791107049133E-4,0,1.0,15,0.012988435113162593
n558,n558,position,6,12.0,5.0,0.32857507009941367,0.0,18,3.839791107049133E-4,0,1.0,15,0.012988435113162593
n559,n559,common,3,6.0,4.0,0.3476267529665588,0.0,13,2.1220195067149684E-4,0,1.0,3,0.016781119248312465
n560,n560,saying,8,16.0,4.0,0.38443185207277064,6.48983419378974E-5,1,3.7571403731861426E-4,0,0.6071428571428571,17,0.04931306060283924
n561,n561,voice,9,19.0,4.0,0.3890733474192575,0.0,0,4.194846759654531E-4,0,1.0,36,0.06113083768883202
n562,n562,gentle,9,19.0,4.0,0.3890733474192575,0.0,0,4.194846759654531E-4,0,1.0,36,0.061130837688832006
n563,n563,Any,9,19.0,4.0,0.3890733474192575,0.0,0,4.1948467596545323E-4,0,1.0,36,0.06113083768883199
n564,n564,starring,19,41.0,4.0,0.4071383449147189,1.174603152142681E-4,0,7.654706758007596E-4,0,0.6374269005847953,109,0.10509679289592631
n565,n565,safe,12,30.0,4.0,0.35027173913043474,5.2091030490874684E-5,13,6.507062305155663E-4,0,0.6212121212121212,41,0.02514571956364055
n566,n566,dead,26,61.0,4.0,0.411164274322169,0.0015050689940898081,13,0.001161377165343398,0,0.31384615384615383,102,0.09368923995937906
n567,n567,ya,9,19.0,4.0,0.37635036496350366,3.9375706236630017E-4,10,5.070082617312149E-4,0,0.5555555555555556,20,0.0332708355646088
n568,n568,moving,18,39.0,4.0,0.3852361028093246,4.8453677328981313E-4,29,7.577025063831102E-4,0,0.5163398692810458,79,0.07759844411576647
n569,n569,Here,3,6.0,4.0,0.34511378848728247,0.0,1,3.324995366859809E-4,0,1.0,3,0.014009542171099268
n570,n570,getting,3,6.0,4.0,0.34511378848728247,0.0,1,3.324995366859809E-4,0,1.0,3,0.014009542171099268
n571,n571,scared,3,6.0,4.0,0.34511378848728247,0.0,1,3.3249953668598096E-4,0,1.0,3,0.014009542171099272
n572,n572,company,6,18.0,5.0,0.3223305826456614,0.0,27,4.680467022171491E-4,0,1.0,15,0.008675319785220445
n573,n573,Opens,6,18.0,5.0,0.3223305826456614,0.0,27,4.680467022171491E-4,0,1.0,15,0.008675319785220445
n574,n574,nation,6,18.0,5.0,0.3223305826456614,0.0,27,4.68046702217149E-4,0,1.0,15,0.008675319785220445
n575,n575,wide,6,18.0,5.0,0.3223305826456614,0.0,27,4.680467022171491E-4,0,1.0,15,0.008675319785220443
n576,n576,tomorrow,21,49.0,4.0,0.3728666473821233,0.0015407856909287793,27,0.0011308431374695651,0,0.3333333333333333,70,0.04832895688920982
n577,n577,believable,8,16.0,4.0,0.35995531974308853,0.0,7,3.5327473825982745E-4,0,1.0,28,0.04039961785275669
n578,n578,anxiety,1,2.0,5.0,0.297073058308366,0.0,1,1.4564313670737422E-4,0,0.0,0,0.0035762311575978935
n579,n579,pin,4,16.0,5.0,0.34100529100529103,0.0,11,3.5496207406805226E-4,0,1.0,6,0.019422627838917895
n580,n580,entire,24,58.0,4.0,0.4195963541666667,3.8926425263854616E-4,11,0.001025764583207443,0,0.45652173913043476,126,0.12215283106236535
n581,n581,f,6,12.0,5.0,0.35666851134477034,0.0,0,2.9996260638401903E-4,0,1.0,15,0.038016276474395344
n582,n582,Pirate,15,31.0,4.0,0.3538292615975844,3.200586800797332E-4,13,7.057385427547596E-4,0,0.44761904761904764,47,0.0276304594414878
n583,n583,Take,27,55.0,4.0,0.3812481514344868,0.0012924446236341391,3,0.0010222646071761984,0,0.36182336182336183,127,0.0687165006455919
n584,n584,Hollywood,24,48.0,4.0,0.37856093979442,0.001440068215590296,4,9.4647979084427E-4,0,0.36231884057971014,100,0.05838305040721168
n585,n585,Nigerian,6,12.0,5.0,0.32690844534618313,0.0,13,3.204395453916588E-4,0,1.0,15,0.009280509916755643
n586,n586,Jesus,2,4.0,4.0,0.3723281340265742,0.0,0,1.79471074477743E-4,0,1.0,1,0.021942871547131534
n587,n587,entertaining,20,40.0,4.0,0.4044556008785692,3.6013105984602817E-4,1,7.759659448944807E-4,0,0.46842105263157896,89,0.09101714690347107
n588,n588,overuse,8,16.0,4.0,0.3743828056927099,0.0,1,4.0117623797707386E-4,0,1.0,28,0.032611118012669534
n589,n589,shaky,8,16.0,4.0,0.3743828056927099,0.0,1,4.0117623797707386E-4,0,1.0,28,0.032611118012669534
n590,n590,cam,8,16.0,4.0,0.3743828056927099,0.0,1,4.0117623797707386E-4,0,1.0,28,0.032611118012669534
n591,n591,save,1,2.0,4.0,0.3707218866839229,0.0,1,1.4381456808345376E-4,0,0.0,0,0.019591939307146342
n592,n592,completely,8,16.0,5.0,0.3525711159737418,0.0,10,3.886311098221281E-4,0,1.0,28,0.027445421399923408
n593,n593,away,16,33.0,5.0,0.36818051985147104,1.2843130314168556E-4,10,6.768532128539495E-4,0,0.5416666666666666,65,0.04632884612797857
n594,n594,thinking,8,16.0,5.0,0.3525711159737418,0.0,10,3.886311098221281E-4,0,1.0,28,0.027445421399923408
n595,n595,Picture,14,30.0,5.0,0.3610644257703081,6.480983681149665E-5,10,6.366132042977975E-4,0,0.6043956043956044,55,0.03977248841675669
n596,n596,category,8,16.0,5.0,0.3525711159737418,0.0,10,3.8863110982212813E-4,0,1.0,28,0.027445421399923408
n597,n597,winner,15,30.0,4.0,0.38454653937947497,2.658558074860132E-4,10,6.156097416060466E-4,0,0.5523809523809524,58,0.08120281518666587
n598,n598,Unreal,9,81.0,4.0,0.3674458380843786,0.0,0,0.0012393812738481433,0,1.0,36,0.0589709280548366
n599,n599,better,16,63.0,4.0,0.37449157466589195,2.4898661787066856E-4,0,0.0010335097546335177,0,0.5333333333333333,64,0.0746313816244774
n600,n600,PHENOMENAL,15,61.0,4.0,0.4101177219217308,1.1540234620752306E-4,0,9.954131820340466E-4,0,0.638095238095238,67,0.09965104928918356
n601,n601,Couple,1,2.0,1.0,1.0,0.0,19,7.604273608846223E-4,6,0.0,0,2.0753693855735241E-4
n602,n602,informal,1,2.0,1.0,1.0,0.0,19,7.604273608846223E-4,6,0.0,0,2.0753693855735241E-4
n603,n603,official,5,10.0,5.0,0.32992065523419506,0.0,9,2.828334466441243E-4,0,1.0,10,0.011873307988743389
