Id,Label,name,Degree,Weighted Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Authority,Hub,Modularity Class,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
n298,n298,nomination,18,44.0,4.0,0.41568981064021643,3.0072429610866573E-4,4.1968544E-4,4.1968544E-4,3,3.720085815388429E-4,0,0.5947712418300654,91,0.07498006391260617
n299,n299,future,15,32.0,5.0,0.38558046169287385,1.855038998654325E-5,3.5341934E-4,3.5341934E-4,2,2.787729830397818E-4,0,0.7619047619047619,80,0.04926495973708077
n300,n300,ten,7,14.0,5.0,0.38909520594193114,0.0,1.7670967E-4,1.7670967E-4,3,1.5446184529574545E-4,0,1.0,21,0.03437230184519311
n301,n301,winning,26,55.0,4.0,0.4234019103600294,6.376816454084452E-5,5.963951E-4,5.963951E-4,3,4.1574566362783554E-4,0,0.5507692307692308,179,0.10217169119224276
n302,n302,Thank,57,127.0,4.0,0.4436104695919938,0.002292099154479162,0.001281145,0.001281145,7,0.0010115957980256004,0,0.24185463659147868,386,0.1411970042046435
n303,n303,Watched,31,74.0,4.0,0.43156712226174876,4.280337124455358E-4,7.068387E-4,7.068387E-4,4,5.539543693177312E-4,0,0.4924731182795699,229,0.1260816973576121
n304,n304,bloody,7,14.0,5.0,0.36986521181001286,1.6963428976461097E-5,1.7670967E-4,1.7670967E-4,20,1.7912292539213798E-4,0,0.7142857142857143,15,0.027629264274127936
n305,n305,salute,3,6.0,5.0,0.35970661672908866,0.0,8.8354835E-5,8.8354835E-5,20,1.0912638865745202E-4,0,1.0,3,0.01597600933851208
n306,n306,going,71,167.0,4.0,0.45634527816274006,0.002079990995057719,0.001590387,0.001590387,8,0.0012892833233984322,0,0.24064386317907444,598,0.18490871674625223
n307,n307,then,68,161.0,4.0,0.45240431795878316,0.0014704440197112739,0.0015241209,0.0015241209,8,0.0011614154417387654,0,0.2932396839332748,668,0.20351358020824398
n308,n308,Dismayed,4,8.0,5.0,0.3018991486574984,0.0,1.1044354E-4,1.1044354E-4,15,1.6672022917242017E-4,0,1.0,6,0.0020852930298052917
n309,n309,find,37,74.0,4.0,0.40992352836564117,0.0024819013170050584,8.393709E-4,8.393709E-4,15,7.011995962241282E-4,0,0.2132132132132132,142,0.0745233997426168
n310,n310,Wilson,21,69.0,5.0,0.3791742062839283,9.598745569195307E-4,4.8595158E-4,4.8595158E-4,2,6.055818835872364E-4,0,0.47619047619047616,100,0.048202658574736136
n311,n311,earn,4,8.0,5.0,0.3018991486574984,0.0,1.1044354E-4,1.1044354E-4,15,1.667202291724202E-4,0,1.0,6,0.0020852930298052917
n312,n312,cameo,4,8.0,5.0,0.3018991486574984,0.0,1.1044354E-4,1.1044354E-4,15,1.6672022917242017E-4,0,1.0,6,0.0020852930298052917
n313,n313,seeing,82,225.0,4.0,0.4598962490023943,0.0023998494092214483,0.0018333627,0.0018333627,4,0.0016007601541394587,0,0.23396567299006324,777,0.22235053952325395
n314,n314,starring,31,66.0,4.0,0.4227030992114433,5.019499007896198E-4,7.068387E-4,7.068387E-4,8,5.664318456781709E-4,0,0.3548387096774194,165,0.09193457145194071
n315,n315,Well,70,236.0,4.0,0.4531157853351681,0.002345373835821106,0.0015682983,0.0015682983,22,0.001656337055061342,0,0.23850931677018633,576,0.19082102122397024
n316,n316,worth,86,208.0,4.0,0.46622168284789645,0.0031867198250848864,0.0019217177,0.0019217177,23,0.0015685099107454273,0,0.240218878248974,878,0.23528330791824104
n317,n317,totally,17,34.0,5.0,0.3511043412033511,2.4942298789362976E-4,3.9759674E-4,3.9759674E-4,2,3.5993321761006647E-4,0,0.33088235294117646,45,0.024393865944116626
n318,n318,believable,12,24.0,4.0,0.3875252185608608,2.700873359696928E-5,2.871532E-4,2.871532E-4,20,2.5422992044538725E-4,0,0.5757575757575758,38,0.03649241793444943
n319,n319,cast,44,97.0,4.0,0.4306801195814649,4.887893981666976E-4,9.939919E-4,9.939919E-4,4,7.23569058646171E-4,0,0.35095137420718814,332,0.12597087210788402
n320,n320,wife,17,34.0,5.0,0.3894896924636702,3.3639370956511276E-4,3.9759674E-4,3.9759674E-4,3,3.614497631341136E-4,0,0.3897058823529412,53,0.03453421287211225
n321,n321,reminder,18,36.0,4.0,0.42457174433597344,2.8128895138231685E-5,4.1968544E-4,4.1968544E-4,8,2.944039261071523E-4,0,0.738562091503268,113,0.088178032774521
n322,n322,favorite,69,167.0,4.0,0.4629443663386222,0.0016135226016322818,0.0015462096,0.0015462096,3,0.0011892512768242965,0,0.3175618073316283,745,0.2222742111024502
n323,n323,main,18,36.0,4.0,0.37601957585644374,1.4430392874927942E-4,4.1968544E-4,4.1968544E-4,4,3.367744157173933E-4,0,0.37254901960784315,57,0.03460270910849141
n324,n324,US,19,41.0,4.0,0.42185212298682284,1.6759430713308038E-4,4.4177417E-4,4.4177417E-4,15,3.598976068206718E-4,0,0.5380116959064327,92,0.06960613199789664
n325,n325,punishment,6,12.0,5.0,0.33748169838945824,0.0,1.5462095E-4,1.5462095E-4,2,1.5437994284907852E-4,0,1.0,15,0.009326436837347392
n326,n326,Went,69,180.0,4.0,0.46565656565656566,8.291166825075136E-4,0.0015462096,0.0015462096,4,0.001257636589559011,0,0.3333333333333333,782,0.2323688152107145
n327,n327,first,70,153.0,4.0,0.45231554160125587,0.004123151000288017,0.0015682983,0.0015682983,8,0.0012827483319526663,0,0.21325051759834368,515,0.17518945994524784
n328,n328,Finally,27,58.0,4.0,0.43270133283273887,3.760705378888676E-4,6.184838E-4,6.184838E-4,4,4.894357107639039E-4,0,0.3817663817663818,134,0.10254142289936514
n329,n329,terrifying,7,14.0,5.0,0.3780547810398557,0.0,1.7670967E-4,1.7670967E-4,4,1.7265696873977574E-4,0,1.0,21,0.018911722795996098
n330,n330,vast,7,14.0,5.0,0.3780547810398557,0.0,1.7670967E-4,1.7670967E-4,4,1.7265696873977574E-4,0,1.0,21,0.0189117227959961
n331,n331,quantity,7,14.0,5.0,0.3780547810398557,0.0,1.7670967E-4,1.7670967E-4,4,1.7265696873977574E-4,0,1.0,21,0.0189117227959961
n332,n332,shouting,15,31.0,4.0,0.3875252185608608,3.616036568090538E-5,3.5341934E-4,3.5341934E-4,4,2.924735211238687E-4,0,0.5523809523809524,58,0.03423225188027614
n333,n333,review,79,198.0,4.0,0.4561646546605977,0.0054389892633494715,0.0017670967,0.0017670967,8,0.0015803257038230535,0,0.17916260954235638,552,0.1729203478697201
n334,n334,Powerful,27,57.0,4.0,0.42441539311360704,4.253437631290221E-4,6.184838E-4,6.184838E-4,19,4.986125232364356E-4,0,0.4301994301994302,151,0.08626613858706585
n335,n335,content,9,19.0,5.0,0.36367939413064054,0.0,2.2088709E-4,2.2088709E-4,19,2.1580768484187067E-4,0,1.0,36,0.021694864601792464
n336,n336,refrain,9,19.0,5.0,0.36367939413064054,0.0,2.2088709E-4,2.2088709E-4,19,2.1580768484187067E-4,0,1.0,36,0.02169486460179246
n337,n337,b,18,45.0,5.0,0.37700359829898594,4.283580047018394E-4,4.1968544E-4,4.1968544E-4,19,4.434322993857184E-4,0,0.43790849673202614,67,0.03973466558988016
n338,n338,w,14,31.0,5.0,0.36540900443880786,3.9753761213485273E-4,3.3133064E-4,3.3133064E-4,19,3.4771536904194616E-4,0,0.5164835164835165,47,0.025378572908133938
n339,n339,gray,9,19.0,5.0,0.36367939413064054,0.0,2.2088709E-4,2.2088709E-4,19,2.1580768484187065E-4,0,1.0,36,0.02169486460179246
n340,n340,motivating,9,19.0,5.0,0.36367939413064054,0.0,2.2088709E-4,2.2088709E-4,19,2.1580768484187067E-4,0,1.0,36,0.02169486460179246
n341,n341,Fuck,1,4.0,5.0,0.3027318098240084,0.0,4.4177417E-5,4.4177417E-5,4,9.366840106964697E-5,0,0.0,0,0.0012800348951881768
n342,n342,Really,46,109.0,4.0,0.4461866047231901,0.0019367934580539522,0.0010381693,0.0010381693,4,8.441447428450073E-4,0,0.34009661835748795,352,0.1492069828047257
n343,n343,incredibly,14,29.0,5.0,0.3840386537820727,9.311038486736277E-6,3.3133064E-4,3.3133064E-4,3,2.551471683113191E-4,0,0.6703296703296703,61,0.05475506166735205
n344,n344,moving,15,32.0,5.0,0.38074000660720186,7.278115597576974E-6,3.5341934E-4,3.5341934E-4,3,2.704746385273304E-4,0,0.6952380952380952,73,0.05647597436703051
n345,n345,reason,7,14.0,5.0,0.3673306772908366,0.0,1.7670967E-4,1.7670967E-4,4,1.547669270976416E-4,0,1.0,21,0.028104188575961912
n346,n346,much,84,200.0,4.0,0.45770452740270057,0.003223506561895559,0.0018775403,0.0018775403,4,0.0015414536720608722,0,0.20654044750430292,720,0.1999069009358062
n347,n347,more,16,32.0,4.0,0.41840624432746415,2.570050558241885E-5,3.7550804E-4,3.7550804E-4,4,2.74334871422984E-4,0,0.7083333333333334,85,0.07238440940028883
n348,n348,climax,12,26.0,5.0,0.3919401462336337,4.058771557527887E-6,2.871532E-4,2.871532E-4,4,2.2740887090284777E-4,0,0.7424242424242424,49,0.051365863531463704
n349,n349,Actor,34,130.0,4.0,0.42008383451795156,4.735720372883742E-4,7.731048E-4,7.731048E-4,3,9.68531067028467E-4,0,0.31016042780748665,174,0.09107065876030686
n350,n350,old,4,12.0,5.0,0.2886662492172824,0.0,1.1044354E-4,1.1044354E-4,5,2.0664788962931153E-4,0,1.0,6,0.0014456546635011763
n351,n351,woman,9,22.0,5.0,0.3316546762589928,2.2899483374283163E-4,2.2088709E-4,2.2088709E-4,5,3.3397922614698334E-4,0,0.4444444444444444,16,0.007429131199273424
n352,n352,slowly,4,12.0,5.0,0.2886662492172824,0.0,1.1044354E-4,1.1044354E-4,5,2.0664788962931145E-4,0,1.0,6,0.0014456546635011763
n353,n353,violence,4,12.0,5.0,0.2886662492172824,0.0,1.1044354E-4,1.1044354E-4,5,2.0664788962931148E-4,0,1.0,6,0.0014456546635011763
n354,n354,Husband,17,34.0,5.0,0.35965049149633327,4.643678447239596E-5,3.9759674E-4,3.9759674E-4,16,3.2436067299211797E-4,0,0.5367647058823529,73,0.03278688690707173
n355,n355,soso,8,16.0,5.0,0.34397851067004925,0.0,1.9879837E-4,1.9879837E-4,16,1.914118444946778E-4,0,1.0,28,0.014796497189620362
n356,n356,mean,20,41.0,4.0,0.3936133879781421,1.944295926829137E-4,4.6386287E-4,4.6386287E-4,16,3.908807666870147E-4,0,0.39473684210526316,75,0.04215912620381577
n357,n357,Yeah,8,16.0,5.0,0.34397851067004925,0.0,1.9879837E-4,1.9879837E-4,16,1.914118444946778E-4,0,1.0,28,0.01479649718962036
n358,n358,OK,8,16.0,5.0,0.34397851067004925,0.0,1.9879837E-4,1.9879837E-4,16,1.914118444946778E-4,0,1.0,28,0.014796497189620362
n359,n359,superb,54,117.0,4.0,0.44515256855928925,0.0014571354497859997,0.001214879,0.001214879,2,9.590197819418555E-4,0,0.273235499650594,391,0.15043745995880764
n360,n360,Was,62,230.0,4.0,0.4472254559565386,0.002586747444653555,0.0013915886,0.0013915886,1,0.0014961230492564616,0,0.28873611845584346,546,0.1733708982011207
n361,n361,late,20,40.0,4.0,0.4087604185139209,2.4031979901085462E-4,4.6386287E-4,4.6386287E-4,19,3.522259818453606E-4,0,0.47368421052631576,90,0.06144855017530584
n362,n362,charming,9,18.0,5.0,0.36264946507237256,0.0,2.2088709E-4,2.2088709E-4,19,1.8356997305798045E-4,0,1.0,36,0.025962000775507428
n363,n363,funny,13,26.0,5.0,0.3776212319790302,4.105810935853795E-5,3.092419E-4,3.092419E-4,19,2.532630557495068E-4,0,0.6025641025641025,47,0.03761537467071693
n364,n364,Dinner,15,31.0,4.0,0.40079986089375763,9.595029522928343E-5,3.5341934E-4,3.5341934E-4,4,3.172841148417363E-4,0,0.4095238095238095,43,0.0447335330181208
n365,n365,Aloha,8,16.0,5.0,0.3430059523809524,0.0,1.9879837E-4,1.9879837E-4,0,2.0539386384822267E-4,0,1.0,28,0.011866428007763585
n366,n366,Hawaii,8,16.0,5.0,0.3430059523809524,0.0,1.9879837E-4,1.9879837E-4,0,2.0539386384822267E-4,0,1.0,28,0.011866428007763585
n367,n367,TODAY,19,39.0,5.0,0.37273609314359635,3.8165019161361807E-4,4.4177417E-4,4.4177417E-4,8,4.259874118622682E-4,0,0.3742690058479532,64,0.030528245988512157
n368,n368,reviewing,8,16.0,5.0,0.3430059523809524,0.0,1.9879837E-4,1.9879837E-4,0,2.0539386384822264E-4,0,1.0,28,0.011866428007763587
n369,n369,My,77,184.0,4.0,0.4583416186120501,0.004842183716728818,0.0017229193,0.0017229193,3,0.0014669676274101046,0,0.22317156527682844,653,0.19766593256633827
n370,n370,home,51,123.0,4.0,0.43457767722473606,0.003104208765479085,0.0011486128,0.0011486128,0,9.59087322005004E-4,0,0.2611764705882353,333,0.12067097336241332
n371,n371,town,8,16.0,5.0,0.3430059523809524,0.0,1.9879837E-4,1.9879837E-4,0,2.0539386384822264E-4,0,1.0,28,0.011866428007763587
n372,n372,come,47,100.0,4.0,0.434823618185248,0.0013055533879404594,0.001060258,0.001060258,4,8.338472131737367E-4,0,0.2839962997224792,307,0.1211032848144917
n373,n373,It,80,184.0,4.0,0.45998802634204744,0.0016161377952514113,0.0017891853,0.0017891853,4,0.0013357632793693055,0,0.2661392405063291,841,0.22560589079889887
n374,n374,not,199,482.0,4.0,0.4927319367250962,0.019482008309506187,0.0044177417,0.0044177417,4,0.0038655181004623065,0,0.10040099487335669,1978,0.37007572798376276
n375,n375,quote,17,34.0,5.0,0.36225051076536224,7.189345112896534E-5,3.9759674E-4,3.9759674E-4,4,3.3662037047520264E-4,0,0.5514705882352942,75,0.030930902231129567
n376,n376,dreams,11,22.0,5.0,0.35244648318042815,0.0,2.650645E-4,2.650645E-4,4,2.280493880751258E-4,0,1.0,55,0.02214904350625823
n377,n377,Keep,21,42.0,4.0,0.3928084526244035,1.0147704703059562E-4,4.8595158E-4,4.8595158E-4,4,3.614279128155167E-4,0,0.5619047619047619,118,0.05832977582622203
n378,n378,dreaming,11,22.0,5.0,0.35244648318042815,0.0,2.650645E-4,2.650645E-4,4,2.280493880751258E-4,0,1.0,55,0.022149043506258227
n379,n379,Living,11,22.0,5.0,0.35244648318042815,0.0,2.650645E-4,2.650645E-4,4,2.280493880751258E-4,0,1.0,55,0.022149043506258223
n380,n380,Proof,11,22.0,5.0,0.35244648318042815,0.0,2.650645E-4,2.650645E-4,4,2.280493880751258E-4,0,1.0,55,0.022149043506258223
n381,n381,DOWN,8,17.0,4.0,0.3946242081835302,0.0,1.9879837E-4,1.9879837E-4,4,1.7514286048027212E-4,0,1.0,28,0.04173152932981589
n382,n382,yea,8,17.0,4.0,0.3946242081835302,0.0,1.9879837E-4,1.9879837E-4,4,1.7514286048027212E-4,0,1.0,28,0.041731529329815886
n383,n383,Never,13,29.0,4.0,0.4101423487544484,8.338785535721525E-5,3.092419E-4,3.092419E-4,4,2.699859272888344E-4,0,0.5897435897435898,46,0.05984514129712603
n384,n384,tense,80,196.0,4.0,0.46565656565656566,0.0022011968988799673,0.0017891853,0.0017891853,4,0.0014335869676110338,0,0.2417721518987342,764,0.22346414633002118
n385,n385,GREAT,24,73.0,4.0,0.4241810820758189,2.143599468242228E-4,5.522177E-4,5.522177E-4,4,5.965126273180621E-4,0,0.44565217391304346,123,0.08471089705378729
n386,n386,happy,35,73.0,4.0,0.43589258698940997,8.617973851028467E-4,7.951935E-4,7.951935E-4,19,6.331669554981491E-4,0,0.33949579831932775,202,0.10764122705014356
n387,n387,dinner,15,35.0,4.0,0.3989269643475251,5.320882733441986E-5,3.5341934E-4,3.5341934E-4,4,3.3869763226720533E-4,0,0.4380952380952381,46,0.04583410663168413
n388,n388,friend,13,26.0,4.0,0.39482699554642003,4.850208034664306E-5,3.092419E-4,3.092419E-4,2,2.50814521819935E-4,0,0.6153846153846154,48,0.04618856480913619
n389,n389,Montana,0,0.0,0.0,0.0,0.0,0.0,0.0,10,6.482842024383151E-5,3,0.0,0,0.0
n390,n390,Gracious,11,22.0,5.0,0.3780547810398557,0.0,2.650645E-4,2.650645E-4,7,2.1299476885544414E-4,0,1.0,55,0.0444504833049022
n391,n391,Maybe,33,76.0,5.0,0.39530097753387067,6.623900199657835E-4,7.510161E-4,7.510161E-4,7,6.624793979620153E-4,0,0.29924242424242425,158,0.0751101370615312
n392,n392,hormonal,11,22.0,5.0,0.3780547810398557,0.0,2.650645E-4,2.650645E-4,7,2.1299476885544414E-4,0,1.0,55,0.0444504833049022
n393,n393,today,124,306.0,4.0,0.47555188776562823,0.008024301362674473,0.0027610885,0.0027610885,4,0.0022615032753072256,0,0.17007605559926567,1297,0.2932500538728547
n394,n394,throw,11,22.0,5.0,0.3780547810398557,0.0,2.650645E-4,2.650645E-4,7,2.1299476885544411E-4,0,1.0,55,0.04445048330490219
n395,n395,send,20,57.0,4.0,0.4174968302843688,1.3116658162731285E-4,4.6386287E-4,4.6386287E-4,4,4.5310233292666284E-4,0,0.5473684210526316,104,0.07593847855853518
n396,n396,card,3,6.0,5.0,0.34583645911477867,0.0,8.8354835E-5,8.8354835E-5,15,1.0288077646271717E-4,0,1.0,3,0.01074072721851435
n397,n397,definitely,72,172.0,4.0,0.4590718980282812,0.0020531775017084888,0.0016124757,0.0016124757,4,0.0012624609600141894,0,0.26173708920187794,669,0.2052823208235559
n398,n398,mustsee,16,32.0,4.0,0.4022687609075044,6.4314556749038605E-6,3.7550804E-4,3.7550804E-4,4,2.6566654250473326E-4,0,0.7083333333333334,85,0.06009574147660385
n399,n399,Riveting,28,59.0,4.0,0.41734564548252756,3.4437002677018913E-4,6.405725E-4,6.405725E-4,4,4.668978147453987E-4,0,0.47883597883597884,181,0.0872453352774851
n400,n400,Chose,6,12.0,4.0,0.3928754048065451,0.0,1.5462095E-4,1.5462095E-4,4,1.5042434544815526E-4,0,1.0,15,0.03354439764082315
n401,n401,instead,42,88.0,4.0,0.41993077063217343,0.0010490071943191283,9.4981445E-4,9.4981445E-4,4,7.460066557059325E-4,0,0.26713124274099886,230,0.09769306233401401
n402,n402,Razorbacks,6,12.0,4.0,0.3928754048065451,0.0,1.5462095E-4,1.5462095E-4,4,1.5042434544815526E-4,0,1.0,15,0.03354439764082315
n403,n403,A,13,69.0,5.0,0.326579767639558,0.0,3.092419E-4,3.092419E-4,1,4.656843079087438E-4,0,1.0,78,0.009190996307160087
n404,n404,Cab,13,69.0,5.0,0.326579767639558,0.0,3.092419E-4,3.092419E-4,1,4.656843079087438E-4,0,1.0,78,0.009190996307160087
n405,n405,Driver,13,69.0,5.0,0.326579767639558,0.0,3.092419E-4,3.092419E-4,1,4.656843079087438E-4,0,1.0,78,0.009190996307160085
n406,n406,In,43,131.0,4.0,0.4254337393872277,0.0021389379234740486,9.7190315E-4,9.7190315E-4,1,9.522523504334473E-4,0,0.27906976744186046,252,0.0941235318316517
n407,n407,Minnesota,13,69.0,5.0,0.326579767639558,0.0,3.092419E-4,3.092419E-4,1,4.656843079087438E-4,0,1.0,78,0.009190996307160085
n408,n408,With,17,85.0,5.0,0.33877131099353325,9.606372099775442E-5,3.9759674E-4,3.9759674E-4,1,5.950253774262068E-4,0,0.6397058823529411,87,0.015570882771636175
n409,n409,No,28,100.0,5.0,0.36968724939855657,0.0012882540419655055,6.405725E-4,6.405725E-4,1,7.429485723337486E-4,0,0.35185185185185186,133,0.03212776554133329
n410,n410,Acting,27,98.0,4.0,0.3933447098976109,7.921960124441498E-4,6.184838E-4,6.184838E-4,1,6.62377296663799E-4,0,0.42165242165242167,148,0.06400202676428139
n411,n411,Experience,15,81.0,5.0,0.34331248138218645,5.660268022555015E-5,3.5341934E-4,3.5341934E-4,1,5.396874979311785E-4,0,0.7904761904761904,83,0.016829367616861775
n412,n412,Before,13,69.0,5.0,0.326579767639558,0.0,3.092419E-4,3.092419E-4,1,4.6568430790874376E-4,0,1.0,78,0.009190996307160085
n413,n413,Cast,20,83.0,5.0,0.37700359829898594,3.369002492618346E-4,4.6386287E-4,4.6386287E-4,1,5.623374993382473E-4,0,0.5473684210526316,104,0.037854161814225636
n414,n414,Opposite,13,69.0,5.0,0.326579767639558,0.0,3.092419E-4,3.092419E-4,1,4.6568430790874376E-4,0,1.0,78,0.009190996307160085
n415,n415,constant,10,20.0,5.0,0.3776212319790302,0.0,2.4297579E-4,2.4297579E-4,4,2.1719589390105772E-4,0,1.0,45,0.02132150980888824
n416,n416,shaking,12,24.0,5.0,0.38193869096934546,1.4504284628379334E-5,2.871532E-4,2.871532E-4,4,2.4419594665576035E-4,0,0.7272727272727273,48,0.026221104279460096
n417,n417,camera,20,40.0,5.0,0.3919401462336337,1.4372549343264214E-4,4.6386287E-4,4.6386287E-4,4,3.8038659314553716E-4,0,0.41578947368421054,79,0.04165225475939109
n418,n418,leave,23,48.0,4.0,0.3919401462336337,1.4027464568306506E-4,5.30129E-4,5.30129E-4,4,4.7231980069974524E-4,0,0.37549407114624506,95,0.04047966698419859
n419,n419,halfway,10,20.0,5.0,0.3776212319790302,0.0,2.4297579E-4,2.4297579E-4,4,2.1719589390105772E-4,0,1.0,45,0.021321509808888237
n420,n420,due,18,68.0,4.0,0.39220690828654076,1.2555890536693066E-4,4.1968544E-4,4.1968544E-4,16,5.22190306790821E-4,0,0.49673202614379086,76,0.03877315658441357
n421,n421,motion,39,89.0,4.0,0.426693817104776,4.374660933231951E-4,8.8354835E-4,8.8354835E-4,4,6.905919233980127E-4,0,0.3805668016194332,282,0.1082757271348543
n422,n422,sickness,39,89.0,4.0,0.426693817104776,4.374660933231951E-4,8.8354835E-4,8.8354835E-4,4,6.905919233980127E-4,0,0.3805668016194332,282,0.1082757271348543
n423,n423,Ridiculous,10,20.0,5.0,0.3776212319790302,0.0,2.4297579E-4,2.4297579E-4,4,2.1719589390105772E-4,0,1.0,45,0.021321509808888237
n424,n424,got,20,42.0,5.0,0.37626509957557946,7.497958152778585E-5,4.6386287E-4,4.6386287E-4,2,3.6406145754673194E-4,0,0.5421052631578948,103,0.0460136834095389
n425,n425,fisherman,10,22.0,5.0,0.3623644081119321,1.5535615792950017E-5,2.4297579E-4,2.4297579E-4,7,2.245873902795136E-4,0,0.7555555555555555,34,0.023420964668972925
n426,n426,kidnapping,12,26.0,5.0,0.34818731117824775,7.710819005743886E-5,2.871532E-4,2.871532E-4,7,2.932845304714053E-4,0,0.5303030303030303,35,0.016369278825150532
n427,n427,people,18,39.0,5.0,0.38850497218944885,6.988747869218155E-5,4.1968544E-4,4.1968544E-4,7,3.5053969670491183E-4,0,0.5490196078431373,84,0.048019082229559425
n428,n428,Navy,79,184.0,4.0,0.4485308425763767,0.0063730191131937,0.0017670967,0.0017670967,15,0.0016013015754229897,0,0.19506653683868874,601,0.174765418883385
n429,n429,ahead,11,23.0,5.0,0.3981001727115717,5.625639973613019E-6,2.650645E-4,2.650645E-4,3,2.0488116939279728E-4,0,0.7636363636363637,42,0.06335238920618233
n430,n430,Hats,5,10.0,5.0,0.3668629635524431,0.0,1.3253225E-4,1.3253225E-4,3,1.3229646090406457E-4,0,1.0,10,0.030941875935894644
n431,n431,Ray,9,20.0,5.0,0.3674477921249801,5.712154669164643E-5,2.2088709E-4,2.2088709E-4,3,2.3253489323288794E-4,0,0.7222222222222222,26,0.03338554874125505
n432,n432,Have,67,160.0,4.0,0.4558038362665612,0.002433338015282634,0.0015020322,0.0015020322,19,0.0012660724656254323,0,0.22478516508367255,497,0.165276462060241
n433,n433,Sun,5,11.0,5.0,0.36299212598425196,0.0,1.3253225E-4,1.3253225E-4,3,1.6055042386987111E-4,0,1.0,10,0.016354855470862985
n434,n434,humanity,5,11.0,5.0,0.36299212598425196,0.0,1.3253225E-4,1.3253225E-4,3,1.6055042386987114E-4,0,1.0,10,0.016354855470862985
n435,n435,NHL,5,11.0,5.0,0.36299212598425196,0.0,1.3253225E-4,1.3253225E-4,3,1.6055042386987114E-4,0,1.0,10,0.01635485547086299
n436,n436,nothing,16,39.0,4.0,0.4165160823997109,4.768681728117598E-5,3.7550804E-4,3.7550804E-4,3,3.2210949350979553E-4,0,0.6333333333333333,76,0.07674255221999407
n437,n437,short,11,25.0,4.0,0.4125648827635583,4.013892738325911E-6,2.650645E-4,2.650645E-4,3,2.1991480968084018E-4,0,0.8909090909090909,49,0.06703671730101686
n438,n438,incredible,132,532.0,4.0,0.48241942235244867,0.006764086106671641,0.0029377982,0.0029377982,22,0.0033946641024467372,0,0.1928059218135554,1667,0.3393068109985979
n439,n439,Diamond,10,20.0,5.0,0.3866152297886615,0.0,2.4297579E-4,2.4297579E-4,3,1.9381638342377036E-4,0,1.0,45,0.053641688905294235
n440,n440,Sharp,10,20.0,5.0,0.3866152297886615,0.0,2.4297579E-4,2.4297579E-4,3,1.9381638342377038E-4,0,1.0,45,0.05364168890529423
n441,n441,truth,10,20.0,5.0,0.3866152297886615,0.0,2.4297579E-4,2.4297579E-4,3,1.938163834237704E-4,0,1.0,45,0.05364168890529422
n442,n442,company,22,164.0,4.0,0.3780547810398557,3.02191311410456E-4,5.080403E-4,5.080403E-4,22,9.861194076068189E-4,0,0.31601731601731603,73,0.04607377385831583
n443,n443,Opens,6,132.0,5.0,0.3311781609195402,0.0,1.5462095E-4,1.5462095E-4,22,7.45731388785123E-4,0,1.0,15,0.007869370930262472
n444,n444,nation,6,132.0,5.0,0.3311781609195402,0.0,1.5462095E-4,1.5462095E-4,22,7.457313887851233E-4,0,1.0,15,0.007869370930262472
n445,n445,wide,6,132.0,5.0,0.3311781609195402,0.0,1.5462095E-4,1.5462095E-4,22,7.457313887851233E-4,0,1.0,15,0.007869370930262472
n446,n446,tomorrow,40,203.0,5.0,0.38843950117964277,0.0012258105259849482,9.0563705E-4,9.0563705E-4,22,0.001344793818671623,0,0.1641025641025641,128,0.060238606745457605
n447,n447,Year,3,6.0,5.0,0.34047267355982275,0.0,8.8354835E-5,8.8354835E-5,3,1.0368518181135926E-4,0,1.0,3,0.010606877364434846
n448,n448,honestly,11,22.0,4.0,0.40374846733228237,3.8578698957220467E-5,2.650645E-4,2.650645E-4,4,2.197078556926253E-4,0,0.6181818181818182,34,0.052606649821410334
n449,n449,yet,42,122.0,4.0,0.43156712226174876,5.60641710161641E-4,9.4981445E-4,9.4981445E-4,19,8.911385997932538E-4,0,0.3205574912891986,276,0.11806996605531593
n450,n450,Watching,15,37.0,4.0,0.3888982621899781,4.952247447077491E-4,3.5341934E-4,3.5341934E-4,22,4.094621160019708E-4,0,0.3142857142857143,33,0.03178266603097202
n451,n451,still,118,322.0,4.0,0.47320878669677685,0.008214818246899607,0.0026285562,0.0026285562,3,0.002366622394845705,0,0.1579023612921918,1090,0.26068899343287205
n452,n452,Alabama,9,32.0,5.0,0.3430059523809524,0.0,2.2088709E-4,2.2088709E-4,15,3.0956834734062976E-4,0,1.0,36,0.011449608806329625
n453,n453,We,16,46.0,5.0,0.35035719714242286,5.82297189459278E-5,3.7550804E-4,3.7550804E-4,15,4.154949894939106E-4,0,0.5,60,0.021309720193237288
n454,n454,freighter,9,32.0,5.0,0.3430059523809524,0.0,2.2088709E-4,2.2088709E-4,15,3.0956834734062976E-4,0,1.0,36,0.011449608806329626
n455,n455,pirates,33,84.0,5.0,0.39421925773901145,5.614910768556627E-4,7.510161E-4,7.510161E-4,15,7.12757339573774E-4,0,0.3125,165,0.06984967982522383
n456,n456,They,28,71.0,5.0,0.39475937660558313,3.65970517951743E-4,6.405725E-4,6.405725E-4,15,5.848499349248063E-4,0,0.41798941798941797,158,0.06752061403320696
n457,n457,selling,9,32.0,5.0,0.3430059523809524,0.0,2.2088709E-4,2.2088709E-4,15,3.0956834734062976E-4,0,1.0,36,0.011449608806329625
